comparable_boundary_group_id	mapping_method	mapping_status	group_n_species	group_species_coverage	group_msa_column	run_id	species_id	scientific_name	protein_id	transcript_id	boundary_id	left_exon_id	right_exon_id	exon_transition	native_protein_position	msa_column	msa_mapping_status	nearest_domain_instance_id	nearest_domain_accession	nearest_domain_label	nearest_edge	nearest_edge_position	signed_distance	absolute_distance	boundary_class	domain_annotation_available	mapping_confidence	review_reason
CBG19	msa_aligned_position	supported_comparable	22	alligator_mississippiensis,ambystoma_mexicanum,anolis_carolinensis,bos_taurus,callithrix_jacchus,chrysemys_picta_bellii,danio_rerio,equus_caballus,felis_catus,gallus_gallus,macaca_mulatta,monodelphis_domestica,oreochromis_niloticus,ornithorhynchus_anatinus,oryctolagus_cuniculus,oryzias_latipes,ovis_aries,pan_troglodytes,pongo_abelii,rattus_norvegicus,sus_scrofa,taeniopygia_guttata	486	example	chrysemys_picta_bellii	Chrysemys picta bellii	XP_065408413.1	XM_065552341.1	XP_065408413.1:E5_E6	XP_065408413.1:exon5	XP_065408413.1:exon6	E5 → E6	269	486	mapped	IPR013098:190-267	IPR013098	Ig2	end	267	2	2	near_domain_edge	True	0.733	
CBG19	msa_aligned_position	supported_comparable	22	alligator_mississippiensis,ambystoma_mexicanum,anolis_carolinensis,bos_taurus,callithrix_jacchus,chrysemys_picta_bellii,danio_rerio,equus_caballus,felis_catus,gallus_gallus,macaca_mulatta,monodelphis_domestica,oreochromis_niloticus,ornithorhynchus_anatinus,oryctolagus_cuniculus,oryzias_latipes,ovis_aries,pan_troglodytes,pongo_abelii,rattus_norvegicus,sus_scrofa,taeniopygia_guttata	486	example	ambystoma_mexicanum	Ambystoma mexicanum	XP_069468056.1	XM_069611955.1	XP_069468056.1:E5_E6	XP_069468056.1:exon5	XP_069468056.1:exon6	E5 → E6	268	486	mapped	IPR013098:189-266	IPR013098	Ig2	end	266	2	2	near_domain_edge	True	0.733	
CBG19	msa_aligned_position	supported_comparable	22	alligator_mississippiensis,ambystoma_mexicanum,anolis_carolinensis,bos_taurus,callithrix_jacchus,chrysemys_picta_bellii,danio_rerio,equus_caballus,felis_catus,gallus_gallus,macaca_mulatta,monodelphis_domestica,oreochromis_niloticus,ornithorhynchus_anatinus,oryctolagus_cuniculus,oryzias_latipes,ovis_aries,pan_troglodytes,pongo_abelii,rattus_norvegicus,sus_scrofa,taeniopygia_guttata	486	example	danio_rerio	Danio rerio	XP_068081038.1	XM_068224937.2	XP_068081038.1:E5_E6	XP_068081038.1:exon5	XP_068081038.1:exon6	E5 → E6	273	486	mapped	IPR013098:193-271	IPR013098	Ig2	end	271	2	2	near_domain_edge	True	0.733	
CBG19	msa_aligned_position	supported_comparable	22	alligator_mississippiensis,ambystoma_mexicanum,anolis_carolinensis,bos_taurus,callithrix_jacchus,chrysemys_picta_bellii,danio_rerio,equus_caballus,felis_catus,gallus_gallus,macaca_mulatta,monodelphis_domestica,oreochromis_niloticus,ornithorhynchus_anatinus,oryctolagus_cuniculus,oryzias_latipes,ovis_aries,pan_troglodytes,pongo_abelii,rattus_norvegicus,sus_scrofa,taeniopygia_guttata	486	example	oryzias_latipes	Oryzias latipes	XP_078787744.1	XM_078931618.1	XP_078787744.1:E5_E6	XP_078787744.1:exon5	XP_078787744.1:exon6	E5 → E6	266	486	mapped	IPR013098:187-264	IPR013098	Ig2	end	264	2	2	near_domain_edge	True	0.733	
CBG19	msa_aligned_position	supported_comparable	22	alligator_mississippiensis,ambystoma_mexicanum,anolis_carolinensis,bos_taurus,callithrix_jacchus,chrysemys_picta_bellii,danio_rerio,equus_caballus,felis_catus,gallus_gallus,macaca_mulatta,monodelphis_domestica,oreochromis_niloticus,ornithorhynchus_anatinus,oryctolagus_cuniculus,oryzias_latipes,ovis_aries,pan_troglodytes,pongo_abelii,rattus_norvegicus,sus_scrofa,taeniopygia_guttata	486	example	oreochromis_niloticus	Oreochromis niloticus	ENSONIP00000063320	ENSONIT00000047381	ENSONIP00000063320:E5_E6	ENSONIP00000063320:exon5	ENSONIP00000063320:exon6	E5 → E6	248	486	mapped	IPR013098:168-246	IPR013098	Ig2	end	246	2	2	near_domain_edge	True	0.733	
CBG20	msa_aligned_position	supported_comparable	22	alligator_mississippiensis,ambystoma_mexicanum,anolis_carolinensis,bos_taurus,callithrix_jacchus,chrysemys_picta_bellii,danio_rerio,equus_caballus,felis_catus,gallus_gallus,macaca_mulatta,monodelphis_domestica,oreochromis_niloticus,ornithorhynchus_anatinus,oryctolagus_cuniculus,oryzias_latipes,ovis_aries,pan_troglodytes,pongo_abelii,rattus_norvegicus,sus_scrofa,taeniopygia_guttata	549	example	pan_troglodytes	Pan troglodytes	XP_054516514.1	XM_054660539.2	XP_054516514.1:E6_E7	XP_054516514.1:exon6	XP_054516514.1:exon7	E6 → E7	332	549	mapped	IPR007110:285-365	IPR007110	Ig3	end	365	-33	33	inside_domain	True	0.733	
CBG20	msa_aligned_position	supported_comparable	22	alligator_mississippiensis,ambystoma_mexicanum,anolis_carolinensis,bos_taurus,callithrix_jacchus,chrysemys_picta_bellii,danio_rerio,equus_caballus,felis_catus,gallus_gallus,macaca_mulatta,monodelphis_domestica,oreochromis_niloticus,ornithorhynchus_anatinus,oryctolagus_cuniculus,oryzias_latipes,ovis_aries,pan_troglodytes,pongo_abelii,rattus_norvegicus,sus_scrofa,taeniopygia_guttata	549	example	pongo_abelii	Pongo abelii	XP_024108704.1	XM_024252936	XP_024108704.1:E6_E7	XP_024108704.1:exon6	XP_024108704.1:exon7	E6 → E7	332	549	mapped	IPR007110:285-365	IPR007110	Ig3	end	365	-33	33	inside_domain	True	0.733	
CBG20	msa_aligned_position	supported_comparable	22	alligator_mississippiensis,ambystoma_mexicanum,anolis_carolinensis,bos_taurus,callithrix_jacchus,chrysemys_picta_bellii,danio_rerio,equus_caballus,felis_catus,gallus_gallus,macaca_mulatta,monodelphis_domestica,oreochromis_niloticus,ornithorhynchus_anatinus,oryctolagus_cuniculus,oryzias_latipes,ovis_aries,pan_troglodytes,pongo_abelii,rattus_norvegicus,sus_scrofa,taeniopygia_guttata	549	example	macaca_mulatta	Macaca mulatta	XP_077803775.1	XM_077947649.1	XP_077803775.1:E6_E7	XP_077803775.1:exon6	XP_077803775.1:exon7	E6 → E7	332	549	mapped	IPR007110:285-365	IPR007110	Ig3	end	365	-33	33	inside_domain	True	0.733	
CBG20	msa_aligned_position	supported_comparable	22	alligator_mississippiensis,ambystoma_mexicanum,anolis_carolinensis,bos_taurus,callithrix_jacchus,chrysemys_picta_bellii,danio_rerio,equus_caballus,felis_catus,gallus_gallus,macaca_mulatta,monodelphis_domestica,oreochromis_niloticus,ornithorhynchus_anatinus,oryctolagus_cuniculus,oryzias_latipes,ovis_aries,pan_troglodytes,pongo_abelii,rattus_norvegicus,sus_scrofa,taeniopygia_guttata	549	example	callithrix_jacchus	Callithrix jacchus	XP_078202765.1	XM_078346639.1	XP_078202765.1:E6_E7	XP_078202765.1:exon6	XP_078202765.1:exon7	E6 → E7	332	549	mapped	IPR007110:285-365	IPR007110	Ig3	end	365	-33	33	inside_domain	True	0.733	
CBG20	msa_aligned_position	supported_comparable	22	alligator_mississippiensis,ambystoma_mexicanum,anolis_carolinensis,bos_taurus,callithrix_jacchus,chrysemys_picta_bellii,danio_rerio,equus_caballus,felis_catus,gallus_gallus,macaca_mulatta,monodelphis_domestica,oreochromis_niloticus,ornithorhynchus_anatinus,oryctolagus_cuniculus,oryzias_latipes,ovis_aries,pan_troglodytes,pongo_abelii,rattus_norvegicus,sus_scrofa,taeniopygia_guttata	549	example	rattus_norvegicus	Rattus norvegicus	XP_063137149.1	XM_063281079.1	XP_063137149.1:E6_E7	XP_063137149.1:exon6	XP_063137149.1:exon7	E6 → E7	332	549	mapped	IPR007110:285-365	IPR007110	Ig3	end	365	-33	33	inside_domain	True	0.733	
CBG20	msa_aligned_position	supported_comparable	22	alligator_mississippiensis,ambystoma_mexicanum,anolis_carolinensis,bos_taurus,callithrix_jacchus,chrysemys_picta_bellii,danio_rerio,equus_caballus,felis_catus,gallus_gallus,macaca_mulatta,monodelphis_domestica,oreochromis_niloticus,ornithorhynchus_anatinus,oryctolagus_cuniculus,oryzias_latipes,ovis_aries,pan_troglodytes,pongo_abelii,rattus_norvegicus,sus_scrofa,taeniopygia_guttata	549	example	oryctolagus_cuniculus	Oryctolagus cuniculus	XP_069913096.1	XM_070056995.1	XP_069913096.1:E6_E7	XP_069913096.1:exon6	XP_069913096.1:exon7	E6 → E7	332	549	mapped	IPR007110:285-365	IPR007110	Ig3	end	365	-33	33	inside_domain	True	0.733	
CBG20	msa_aligned_position	supported_comparable	22	alligator_mississippiensis,ambystoma_mexicanum,anolis_carolinensis,bos_taurus,callithrix_jacchus,chrysemys_picta_bellii,danio_rerio,equus_caballus,felis_catus,gallus_gallus,macaca_mulatta,monodelphis_domestica,oreochromis_niloticus,ornithorhynchus_anatinus,oryctolagus_cuniculus,oryzias_latipes,ovis_aries,pan_troglodytes,pongo_abelii,rattus_norvegicus,sus_scrofa,taeniopygia_guttata	549	example	felis_catus	Felis catus	XP_044896695.1	XM_045040760.1	XP_044896695.1:E6_E7	XP_044896695.1:exon6	XP_044896695.1:exon7	E6 → E7	332	549	mapped	IPR007110:285-365	IPR007110	Ig3	end	365	-33	33	inside_domain	True	0.733	
CBG20	msa_aligned_position	supported_comparable	22	alligator_mississippiensis,ambystoma_mexicanum,anolis_carolinensis,bos_taurus,callithrix_jacchus,chrysemys_picta_bellii,danio_rerio,equus_caballus,felis_catus,gallus_gallus,macaca_mulatta,monodelphis_domestica,oreochromis_niloticus,ornithorhynchus_anatinus,oryctolagus_cuniculus,oryzias_latipes,ovis_aries,pan_troglodytes,pongo_abelii,rattus_norvegicus,sus_scrofa,taeniopygia_guttata	549	example	bos_taurus	Bos taurus	XP_059737724.1	XM_059881741.1	XP_059737724.1:E6_E7	XP_059737724.1:exon6	XP_059737724.1:exon7	E6 → E7	332	549	mapped	IPR007110:285-365	IPR007110	Ig3	end	365	-33	33	inside_domain	True	0.733	
CBG20	msa_aligned_position	supported_comparable	22	alligator_mississippiensis,ambystoma_mexicanum,anolis_carolinensis,bos_taurus,callithrix_jacchus,chrysemys_picta_bellii,danio_rerio,equus_caballus,felis_catus,gallus_gallus,macaca_mulatta,monodelphis_domestica,oreochromis_niloticus,ornithorhynchus_anatinus,oryctolagus_cuniculus,oryzias_latipes,ovis_aries,pan_troglodytes,pongo_abelii,rattus_norvegicus,sus_scrofa,taeniopygia_guttata	549	example	sus_scrofa	Sus scrofa	XP_084849197.1	XM_084993071.1	XP_084849197.1:E6_E7	XP_084849197.1:exon6	XP_084849197.1:exon7	E6 → E7	332	549	mapped	IPR007110:285-365	IPR007110	Ig3	end	365	-33	33	inside_domain	True	0.733	
CBG20	msa_aligned_position	supported_comparable	22	alligator_mississippiensis,ambystoma_mexicanum,anolis_carolinensis,bos_taurus,callithrix_jacchus,chrysemys_picta_bellii,danio_rerio,equus_caballus,felis_catus,gallus_gallus,macaca_mulatta,monodelphis_domestica,oreochromis_niloticus,ornithorhynchus_anatinus,oryctolagus_cuniculus,oryzias_latipes,ovis_aries,pan_troglodytes,pongo_abelii,rattus_norvegicus,sus_scrofa,taeniopygia_guttata	549	example	equus_caballus	Equus caballus	XP_014588430.1	XM_014732944.3	XP_014588430.1:E7_E8	XP_014588430.1:exon7	XP_014588430.1:exon8	E7 → E8	382	549	mapped	IPR007110:335-415	IPR007110	Ig3	end	415	-33	33	inside_domain	True	0.733	
CBG20	msa_aligned_position	supported_comparable	22	alligator_mississippiensis,ambystoma_mexicanum,anolis_carolinensis,bos_taurus,callithrix_jacchus,chrysemys_picta_bellii,danio_rerio,equus_caballus,felis_catus,gallus_gallus,macaca_mulatta,monodelphis_domestica,oreochromis_niloticus,ornithorhynchus_anatinus,oryctolagus_cuniculus,oryzias_latipes,ovis_aries,pan_troglodytes,pongo_abelii,rattus_norvegicus,sus_scrofa,taeniopygia_guttata	549	example	ovis_aries	Ovis aries	XP_060260490.1	XM_060404507.1	XP_060260490.1:E6_E7	XP_060260490.1:exon6	XP_060260490.1:exon7	E6 → E7	332	549	mapped	IPR007110:285-365	IPR007110	Ig3	end	365	-33	33	inside_domain	True	0.733	
CBG20	msa_aligned_position	supported_comparable	22	alligator_mississippiensis,ambystoma_mexicanum,anolis_carolinensis,bos_taurus,callithrix_jacchus,chrysemys_picta_bellii,danio_rerio,equus_caballus,felis_catus,gallus_gallus,macaca_mulatta,monodelphis_domestica,oreochromis_niloticus,ornithorhynchus_anatinus,oryctolagus_cuniculus,oryzias_latipes,ovis_aries,pan_troglodytes,pongo_abelii,rattus_norvegicus,sus_scrofa,taeniopygia_guttata	549	example	monodelphis_domestica	Monodelphis domestica	XP_056659242.1	XM_056803264.1	XP_056659242.1:E6_E7	XP_056659242.1:exon6	XP_056659242.1:exon7	E6 → E7	331	549	mapped	IPR007110:284-364	IPR007110	Ig3	end	364	-33	33	inside_domain	True	0.733	
CBG20	msa_aligned_position	supported_comparable	22	alligator_mississippiensis,ambystoma_mexicanum,anolis_carolinensis,bos_taurus,callithrix_jacchus,chrysemys_picta_bellii,danio_rerio,equus_caballus,felis_catus,gallus_gallus,macaca_mulatta,monodelphis_domestica,oreochromis_niloticus,ornithorhynchus_anatinus,oryctolagus_cuniculus,oryzias_latipes,ovis_aries,pan_troglodytes,pongo_abelii,rattus_norvegicus,sus_scrofa,taeniopygia_guttata	549	example	ornithorhynchus_anatinus	Ornithorhynchus anatinus	XP_028936644.1	XM_029080811.2	XP_028936644.1:E6_E7	XP_028936644.1:exon6	XP_028936644.1:exon7	E6 → E7	331	549	mapped	IPR007110:284-364	IPR007110	Ig3	end	364	-33	33	inside_domain	True	0.733	
CBG20	msa_aligned_position	supported_comparable	22	alligator_mississippiensis,ambystoma_mexicanum,anolis_carolinensis,bos_taurus,callithrix_jacchus,chrysemys_picta_bellii,danio_rerio,equus_caballus,felis_catus,gallus_gallus,macaca_mulatta,monodelphis_domestica,oreochromis_niloticus,ornithorhynchus_anatinus,oryctolagus_cuniculus,oryzias_latipes,ovis_aries,pan_troglodytes,pongo_abelii,rattus_norvegicus,sus_scrofa,taeniopygia_guttata	549	example	gallus_gallus	Gallus gallus	NP_990650.2	NM_205319.4	NP_990650.2:E6_E7	NP_990650.2:exon6	NP_990650.2:exon7	E6 → E7	334	549	mapped	IPR007110:286-367	IPR007110	Ig3	end	367	-33	33	inside_domain	True	0.733	
CBG20	msa_aligned_position	supported_comparable	22	alligator_mississippiensis,ambystoma_mexicanum,anolis_carolinensis,bos_taurus,callithrix_jacchus,chrysemys_picta_bellii,danio_rerio,equus_caballus,felis_catus,gallus_gallus,macaca_mulatta,monodelphis_domestica,oreochromis_niloticus,ornithorhynchus_anatinus,oryctolagus_cuniculus,oryzias_latipes,ovis_aries,pan_troglodytes,pongo_abelii,rattus_norvegicus,sus_scrofa,taeniopygia_guttata	549	example	taeniopygia_guttata	Taeniopygia guttata	XP_072787409.1	XM_072931308.1	XP_072787409.1:E7_E8	XP_072787409.1:exon7	XP_072787409.1:exon8	E7 → E8	382	549	mapped	IPR007110:334-415	IPR007110	Ig3	end	415	-33	33	inside_domain	True	0.733	
CBG20	msa_aligned_position	supported_comparable	22	alligator_mississippiensis,ambystoma_mexicanum,anolis_carolinensis,bos_taurus,callithrix_jacchus,chrysemys_picta_bellii,danio_rerio,equus_caballus,felis_catus,gallus_gallus,macaca_mulatta,monodelphis_domestica,oreochromis_niloticus,ornithorhynchus_anatinus,oryctolagus_cuniculus,oryzias_latipes,ovis_aries,pan_troglodytes,pongo_abelii,rattus_norvegicus,sus_scrofa,taeniopygia_guttata	549	example	anolis_carolinensis	Anolis carolinensis	XP_062832081.1	XM_062976011.1	XP_062832081.1:E7_E8	XP_062832081.1:exon7	XP_062832081.1:exon8	E7 → E8	365	549	mapped	IPR013098:315-411	IPR013098	Ig3	end	411	-46	46	inside_domain	True	0.733	
CBG20	msa_aligned_position	supported_comparable	22	alligator_mississippiensis,ambystoma_mexicanum,anolis_carolinensis,bos_taurus,callithrix_jacchus,chrysemys_picta_bellii,danio_rerio,equus_caballus,felis_catus,gallus_gallus,macaca_mulatta,monodelphis_domestica,oreochromis_niloticus,ornithorhynchus_anatinus,oryctolagus_cuniculus,oryzias_latipes,ovis_aries,pan_troglodytes,pongo_abelii,rattus_norvegicus,sus_scrofa,taeniopygia_guttata	549	example	alligator_mississippiensis	Alligator mississippiensis	XP_006266188.1	XM_006266126.4	XP_006266188.1:E6_E7	XP_006266188.1:exon6	XP_006266188.1:exon7	E6 → E7	334	549	mapped	IPR013098:284-380	IPR013098	Ig3	end	380	-46	46	inside_domain	True	0.733	
CBG20	msa_aligned_position	supported_comparable	22	alligator_mississippiensis,ambystoma_mexicanum,anolis_carolinensis,bos_taurus,callithrix_jacchus,chrysemys_picta_bellii,danio_rerio,equus_caballus,felis_catus,gallus_gallus,macaca_mulatta,monodelphis_domestica,oreochromis_niloticus,ornithorhynchus_anatinus,oryctolagus_cuniculus,oryzias_latipes,ovis_aries,pan_troglodytes,pongo_abelii,rattus_norvegicus,sus_scrofa,taeniopygia_guttata	549	example	chrysemys_picta_bellii	Chrysemys picta bellii	XP_065408413.1	XM_065552341.1	XP_065408413.1:E6_E7	XP_065408413.1:exon6	XP_065408413.1:exon7	E6 → E7	332	549	mapped	IPR007110:284-365	IPR007110	Ig3	end	365	-33	33	inside_domain	True	0.733	
CBG20	msa_aligned_position	supported_comparable	22	alligator_mississippiensis,ambystoma_mexicanum,anolis_carolinensis,bos_taurus,callithrix_jacchus,chrysemys_picta_bellii,danio_rerio,equus_caballus,felis_catus,gallus_gallus,macaca_mulatta,monodelphis_domestica,oreochromis_niloticus,ornithorhynchus_anatinus,oryctolagus_cuniculus,oryzias_latipes,ovis_aries,pan_troglodytes,pongo_abelii,rattus_norvegicus,sus_scrofa,taeniopygia_guttata	549	example	ambystoma_mexicanum	Ambystoma mexicanum	XP_069468056.1	XM_069611955.1	XP_069468056.1:E6_E7	XP_069468056.1:exon6	XP_069468056.1:exon7	E6 → E7	331	549	mapped	IPR013098:281-377	IPR013098	Ig3	end	377	-46	46	inside_domain	True	0.733	
CBG20	msa_aligned_position	supported_comparable	22	alligator_mississippiensis,ambystoma_mexicanum,anolis_carolinensis,bos_taurus,callithrix_jacchus,chrysemys_picta_bellii,danio_rerio,equus_caballus,felis_catus,gallus_gallus,macaca_mulatta,monodelphis_domestica,oreochromis_niloticus,ornithorhynchus_anatinus,oryctolagus_cuniculus,oryzias_latipes,ovis_aries,pan_troglodytes,pongo_abelii,rattus_norvegicus,sus_scrofa,taeniopygia_guttata	549	example	danio_rerio	Danio rerio	XP_068081038.1	XM_068224937.2	XP_068081038.1:E6_E7	XP_068081038.1:exon6	XP_068081038.1:exon7	E6 → E7	336	549	mapped	IPR013098:286-382	IPR013098	Ig3	end	382	-46	46	inside_domain	True	0.733	
CBG20	msa_aligned_position	supported_comparable	22	alligator_mississippiensis,ambystoma_mexicanum,anolis_carolinensis,bos_taurus,callithrix_jacchus,chrysemys_picta_bellii,danio_rerio,equus_caballus,felis_catus,gallus_gallus,macaca_mulatta,monodelphis_domestica,oreochromis_niloticus,ornithorhynchus_anatinus,oryctolagus_cuniculus,oryzias_latipes,ovis_aries,pan_troglodytes,pongo_abelii,rattus_norvegicus,sus_scrofa,taeniopygia_guttata	549	example	oryzias_latipes	Oryzias latipes	XP_078787744.1	XM_078931618.1	XP_078787744.1:E6_E7	XP_078787744.1:exon6	XP_078787744.1:exon7	E6 → E7	329	549	mapped	IPR013098:279-375	IPR013098	Ig3	end	375	-46	46	inside_domain	True	0.733	
CBG20	msa_aligned_position	supported_comparable	22	alligator_mississippiensis,ambystoma_mexicanum,anolis_carolinensis,bos_taurus,callithrix_jacchus,chrysemys_picta_bellii,danio_rerio,equus_caballus,felis_catus,gallus_gallus,macaca_mulatta,monodelphis_domestica,oreochromis_niloticus,ornithorhynchus_anatinus,oryctolagus_cuniculus,oryzias_latipes,ovis_aries,pan_troglodytes,pongo_abelii,rattus_norvegicus,sus_scrofa,taeniopygia_guttata	549	example	oreochromis_niloticus	Oreochromis niloticus	ENSONIP00000063320	ENSONIT00000047381	ENSONIP00000063320:E6_E7	ENSONIP00000063320:exon6	ENSONIP00000063320:exon7	E6 → E7	311	549	mapped	IPR013098:261-357	IPR013098	Ig3	end	357	-46	46	inside_domain	True	0.733	
CBG21	msa_aligned_position	supported_comparable	16	alligator_mississippiensis,ambystoma_mexicanum,bos_taurus,callithrix_jacchus,equus_caballus,felis_catus,gallus_gallus,macaca_mulatta,monodelphis_domestica,ornithorhynchus_anatinus,oryctolagus_cuniculus,ovis_aries,pan_troglodytes,rattus_norvegicus,sus_scrofa,taeniopygia_guttata	604	example	pan_troglodytes	Pan troglodytes	XP_054516514.1	XM_054660539.2	XP_054516514.1:E7_E8	XP_054516514.1:exon7	XP_054516514.1:exon8	E7 → E8	382	604	mapped	IPR007110:285-365	IPR007110	Ig3	end	365	17	17	outside_annotated_domains	True	0.533	
CBG21	msa_aligned_position	supported_comparable	16	alligator_mississippiensis,ambystoma_mexicanum,bos_taurus,callithrix_jacchus,equus_caballus,felis_catus,gallus_gallus,macaca_mulatta,monodelphis_domestica,ornithorhynchus_anatinus,oryctolagus_cuniculus,ovis_aries,pan_troglodytes,rattus_norvegicus,sus_scrofa,taeniopygia_guttata	604	example	macaca_mulatta	Macaca mulatta	XP_077803775.1	XM_077947649.1	XP_077803775.1:E7_E8	XP_077803775.1:exon7	XP_077803775.1:exon8	E7 → E8	382	604	mapped	IPR007110:285-365	IPR007110	Ig3	end	365	17	17	outside_annotated_domains	True	0.533	
CBG21	msa_aligned_position	supported_comparable	16	alligator_mississippiensis,ambystoma_mexicanum,bos_taurus,callithrix_jacchus,equus_caballus,felis_catus,gallus_gallus,macaca_mulatta,monodelphis_domestica,ornithorhynchus_anatinus,oryctolagus_cuniculus,ovis_aries,pan_troglodytes,rattus_norvegicus,sus_scrofa,taeniopygia_guttata	604	example	callithrix_jacchus	Callithrix jacchus	XP_078202765.1	XM_078346639.1	XP_078202765.1:E7_E8	XP_078202765.1:exon7	XP_078202765.1:exon8	E7 → E8	382	604	mapped	IPR007110:285-365	IPR007110	Ig3	end	365	17	17	outside_annotated_domains	True	0.533	
CBG21	msa_aligned_position	supported_comparable	16	alligator_mississippiensis,ambystoma_mexicanum,bos_taurus,callithrix_jacchus,equus_caballus,felis_catus,gallus_gallus,macaca_mulatta,monodelphis_domestica,ornithorhynchus_anatinus,oryctolagus_cuniculus,ovis_aries,pan_troglodytes,rattus_norvegicus,sus_scrofa,taeniopygia_guttata	604	example	rattus_norvegicus	Rattus norvegicus	XP_063137149.1	XM_063281079.1	XP_063137149.1:E7_E8	XP_063137149.1:exon7	XP_063137149.1:exon8	E7 → E8	382	604	mapped	IPR007110:285-365	IPR007110	Ig3	end	365	17	17	outside_annotated_domains	True	0.533	
CBG21	msa_aligned_position	supported_comparable	16	alligator_mississippiensis,ambystoma_mexicanum,bos_taurus,callithrix_jacchus,equus_caballus,felis_catus,gallus_gallus,macaca_mulatta,monodelphis_domestica,ornithorhynchus_anatinus,oryctolagus_cuniculus,ovis_aries,pan_troglodytes,rattus_norvegicus,sus_scrofa,taeniopygia_guttata	604	example	oryctolagus_cuniculus	Oryctolagus cuniculus	XP_069913096.1	XM_070056995.1	XP_069913096.1:E7_E8	XP_069913096.1:exon7	XP_069913096.1:exon8	E7 → E8	382	604	mapped	IPR007110:285-365	IPR007110	Ig3	end	365	17	17	outside_annotated_domains	True	0.533	
