species	isoform	transcript_id	protein_id	protein_length	feature_type	feature_label	start_aa	end_aa	track	source	status
gasterosteus_aculeatus	IIIb	ENSGACT00000078064	ENSGACP00000047216	915	coding_exon	exon 13 (CDS13)	581	637	exon	cds_features_native (ENSGACT00000078064)	native_reconstructed
gasterosteus_aculeatus	IIIb	ENSGACT00000078064	ENSGACP00000047216	915	coding_exon	exon 14 (CDS14)	637	662	exon	cds_features_native (ENSGACT00000078064)	native_reconstructed
gasterosteus_aculeatus	IIIb	ENSGACT00000078064	ENSGACP00000047216	915	coding_exon	exon 15 (CDS15)	662	746	exon	cds_features_native (ENSGACT00000078064)	native_reconstructed
gasterosteus_aculeatus	IIIb	ENSGACT00000078064	ENSGACP00000047216	915	coding_exon	exon 16 (CDS16)	746	792	exon	cds_features_native (ENSGACT00000078064)	native_reconstructed
gasterosteus_aculeatus	IIIb	ENSGACT00000078064	ENSGACP00000047216	915	coding_exon	exon 17 (CDS17)	793	856	exon	cds_features_native (ENSGACT00000078064)	native_reconstructed
gasterosteus_aculeatus	IIIb	ENSGACT00000078064	ENSGACP00000047216	915	coding_exon	exon 18 (CDS18)	856	915	exon	cds_features_native (ENSGACT00000078064)	native_reconstructed
gasterosteus_aculeatus	IIIb	ENSGACT00000078064	ENSGACP00000047216	915	warning	signal region supported by N-terminal pyTMHMM anchor (no dedicated signal-peptide predictor)			warning	qc	architecture_supported_with_minor_flags
gasterosteus_aculeatus	IIIb	ENSGACT00000078064	ENSGACP00000047216	915	warning	Ig1/Ig2/Ig3 numbering positional only (no CDD FGFR-specific Ig numbering)			warning	qc	architecture_supported_with_minor_flags
gasterosteus_aculeatus	IIIb	ENSGACT00000078064	ENSGACP00000047216	915	warning	cassette boundary precision: unknown_codon_phase			warning	qc	architecture_supported_with_minor_flags
gasterosteus_aculeatus	IIIb	ENSGACT00000078064	ENSGACP00000047216	915	warning	coding-exon blocks reconstructed from native CDS (display-coordinate sanitation)			warning	qc	architecture_supported_with_minor_flags
gasterosteus_aculeatus	IIIb	ENSGACT00000078064	ENSGACP00000047216	915	warning	biology unchanged			warning	qc	architecture_supported_with_minor_flags
gasterosteus_aculeatus	IIIc	ENSGACT00000067656	ENSGACP00000061458	917	ig_like_domain	Ig1	74	168	domain	interproscan	representative
gasterosteus_aculeatus	IIIc	ENSGACT00000067656	ENSGACP00000061458	917	ig_like_domain	Ig2	299	376	domain	interproscan	representative
gasterosteus_aculeatus	IIIc	ENSGACT00000067656	ENSGACP00000061458	917	ig_like_domain	Ig3	391	487	domain	interproscan	representative
gasterosteus_aculeatus	IIIc	ENSGACT00000067656	ENSGACP00000061458	917	transmembrane_pytmhmm	TM	501	523	domain	pyTMHMM	receptor_tm
gasterosteus_aculeatus	IIIc	ENSGACT00000067656	ENSGACP00000061458	917	transmembrane_pytmhmm	sig. anchor	12	34	domain	pyTMHMM	n_terminal_signal_anchor
gasterosteus_aculeatus	IIIc	ENSGACT00000067656	ENSGACP00000061458	917	kinase_domain	kinase	561	882	domain	interproscan	representative
gasterosteus_aculeatus	IIIc	ENSGACT00000067656	ENSGACP00000061458	917	other_domain	FGFR family fingerprint	63	888	domain	interproscan	family_level
gasterosteus_aculeatus	IIIc	ENSGACT00000067656	ENSGACP00000061458	917	coding_exon	exon 1 (CDS1)	1	66	exon	figure3C	coordinate_mapped
gasterosteus_aculeatus	IIIc	ENSGACT00000067656	ENSGACP00000061458	917	coding_exon	exon 2 (CDS2)	66	112	exon	figure3C	coordinate_mapped
gasterosteus_aculeatus	IIIc	ENSGACT00000067656	ENSGACP00000061458	917	coding_exon	exon 3 (CDS3)	112	135	exon	figure3C	coordinate_mapped
gasterosteus_aculeatus	IIIc	ENSGACT00000067656	ENSGACP00000061458	917	IIIc_slot	exon 4 (IIIc cassette)	136	176	cassette	figure3C	coordinate_mapped
gasterosteus_aculeatus	IIIc	ENSGACT00000067656	ENSGACP00000061458	917	coding_exon	exon 5 (CDS5)	177	240	exon	figure3C	coordinate_mapped
gasterosteus_aculeatus	IIIc	ENSGACT00000067656	ENSGACP00000061458	917	coding_exon	exon 6 (CDS6)	240	277	exon	figure3C	coordinate_mapped
gasterosteus_aculeatus	IIIc	ENSGACT00000067656	ENSGACP00000061458	917	coding_exon	exon 7 (CDS7)	277	318	exon	figure3C	coordinate_mapped
gasterosteus_aculeatus	IIIc	ENSGACT00000067656	ENSGACP00000061458	917	coding_exon	exon 8 (CDS8)	318	364	exon	figure3C	coordinate_mapped
gasterosteus_aculeatus	IIIc	ENSGACT00000067656	ENSGACP00000061458	917	coding_exon	exon 9 (CDS9)	365	429	exon	figure3C	coordinate_mapped
gasterosteus_aculeatus	IIIc	ENSGACT00000067656	ENSGACP00000061458	917	coding_exon	exon 10 (CDS10)	429	475	exon	figure3C	coordinate_mapped
gasterosteus_aculeatus	IIIc	ENSGACT00000067656	ENSGACP00000061458	917	coding_exon	exon 11 (CDS11)	476	539	exon	figure3C	coordinate_mapped
gasterosteus_aculeatus	IIIc	ENSGACT00000067656	ENSGACP00000061458	917	coding_exon	exon 12 (CDS12)	539	580	exon	figure3C	coordinate_mapped
gasterosteus_aculeatus	IIIc	ENSGACT00000067656	ENSGACP00000061458	917	coding_exon	exon 13 (CDS13)	581	637	exon	figure3C	coordinate_mapped
gasterosteus_aculeatus	IIIc	ENSGACT00000067656	ENSGACP00000061458	917	coding_exon	exon 14 (CDS14)	637	662	exon	figure3C	coordinate_mapped
gasterosteus_aculeatus	IIIc	ENSGACT00000067656	ENSGACP00000061458	917	coding_exon	exon 15 (CDS15)	662	746	exon	figure3C	coordinate_mapped
gasterosteus_aculeatus	IIIc	ENSGACT00000067656	ENSGACP00000061458	917	coding_exon	exon 16 (CDS16)	746	792	exon	figure3C	coordinate_mapped
gasterosteus_aculeatus	IIIc	ENSGACT00000067656	ENSGACP00000061458	917	coding_exon	exon 17 (CDS17)	793	856	exon	figure3C	coordinate_mapped
gasterosteus_aculeatus	IIIc	ENSGACT00000067656	ENSGACP00000061458	917	coding_exon	exon 18 (CDS18)	856	916	exon	figure3C	coordinate_mapped
gasterosteus_aculeatus	IIIc	ENSGACT00000067656	ENSGACP00000061458	917	warning	signal region supported by N-terminal pyTMHMM anchor (no dedicated signal-peptide predictor)			warning	qc	architecture_supported_with_minor_flags
gasterosteus_aculeatus	IIIc	ENSGACT00000067656	ENSGACP00000061458	917	warning	Ig1/Ig2/Ig3 numbering positional only (no CDD FGFR-specific Ig numbering)			warning	qc	architecture_supported_with_minor_flags
gasterosteus_aculeatus	IIIc	ENSGACT00000067656	ENSGACP00000061458	917	warning	cassette boundary precision: unknown_codon_phase			warning	qc	architecture_supported_with_minor_flags
gorilla_gorilla_gorilla	IIIb	ENSGGOT00000059958	ENSGGOP00000051435	670	ig_like_domain	Ig1	82	159	domain	interproscan	representative
gorilla_gorilla_gorilla	IIIb	ENSGGOT00000059958	ENSGGOP00000051435	670	ig_like_domain	Ig2	174	268	domain	interproscan	representative
gorilla_gorilla_gorilla	IIIb	ENSGGOT00000059958	ENSGGOP00000051435	670	transmembrane_pytmhmm	TM	286	308	domain	pyTMHMM	receptor_tm
gorilla_gorilla_gorilla	IIIb	ENSGGOT00000059958	ENSGGOP00000051435	670	kinase_domain	kinase	304	619	domain	interproscan	representative
gorilla_gorilla_gorilla	IIIb	ENSGGOT00000059958	ENSGGOP00000051435	670	other_domain	FGFR family fingerprint	31	665	domain	interproscan	family_level
gorilla_gorilla_gorilla	IIIb	ENSGGOT00000059958	ENSGGOP00000051435	670	coding_exon	exon 1 (CDS1)	1	55	exon	cds_features_native (ENSGGOT00000059958)	native_reconstructed
gorilla_gorilla_gorilla	IIIb	ENSGGOT00000059958	ENSGGOP00000051435	670	coding_exon	exon 2 (CDS2)	56	91	exon	cds_features_native (ENSGGOT00000059958)	native_reconstructed
gorilla_gorilla_gorilla	IIIb	ENSGGOT00000059958	ENSGGOP00000051435	670	coding_exon	exon 3 (CDS3)	91	137	exon	cds_features_native (ENSGGOT00000059958)	native_reconstructed
gorilla_gorilla_gorilla	IIIb	ENSGGOT00000059958	ENSGGOP00000051435	670	coding_exon	exon 4 (CDS4)	137	160	exon	cds_features_native (ENSGGOT00000059958)	native_reconstructed
gorilla_gorilla_gorilla	IIIb	ENSGGOT00000059958	ENSGGOP00000051435	670	coding_exon	exon 5 (CDS5)	161	201	exon	cds_features_native (ENSGGOT00000059958)	native_reconstructed
gorilla_gorilla_gorilla	IIIb	ENSGGOT00000059958	ENSGGOP00000051435	670	coding_exon	exon 6 (CDS6)	202	265	exon	cds_features_native (ENSGGOT00000059958)	native_reconstructed
gorilla_gorilla_gorilla	IIIb	ENSGGOT00000059958	ENSGGOP00000051435	670	coding_exon	exon 7 (CDS7)	265	302	exon	cds_features_native (ENSGGOT00000059958)	native_reconstructed
gorilla_gorilla_gorilla	IIIb	ENSGGOT00000059958	ENSGGOP00000051435	670	coding_exon	exon 8 (CDS8)	302	343	exon	cds_features_native (ENSGGOT00000059958)	native_reconstructed
gorilla_gorilla_gorilla	IIIb	ENSGGOT00000059958	ENSGGOP00000051435	670	coding_exon	exon 9 (CDS9)	343	398	exon	cds_features_native (ENSGGOT00000059958)	native_reconstructed
gorilla_gorilla_gorilla	IIIb	ENSGGOT00000059958	ENSGGOP00000051435	670	coding_exon	exon 10 (CDS10)	398	447	exon	cds_features_native (ENSGGOT00000059958)	native_reconstructed
gorilla_gorilla_gorilla	IIIb	ENSGGOT00000059958	ENSGGOP00000051435	670	coding_exon	exon 11 (CDS11)	448	511	exon	cds_features_native (ENSGGOT00000059958)	native_reconstructed
gorilla_gorilla_gorilla	IIIb	ENSGGOT00000059958	ENSGGOP00000051435	670	coding_exon	exon 12 (CDS12)	511	552	exon	cds_features_native (ENSGGOT00000059958)	native_reconstructed
gorilla_gorilla_gorilla	IIIb	ENSGGOT00000059958	ENSGGOP00000051435	670	coding_exon	exon 13 (CDS13)	553	609	exon	cds_features_native (ENSGGOT00000059958)	native_reconstructed
gorilla_gorilla_gorilla	IIIb	ENSGGOT00000059958	ENSGGOP00000051435	670	coding_exon	exon 14 (CDS14)	609	635	exon	cds_features_native (ENSGGOT00000059958)	native_reconstructed
gorilla_gorilla_gorilla	IIIb	ENSGGOT00000059958	ENSGGOP00000051435	670	coding_exon	exon 15 (CDS15)	635	670	exon	cds_features_native (ENSGGOT00000059958)	native_reconstructed
gorilla_gorilla_gorilla	IIIb	ENSGGOT00000059958	ENSGGOP00000051435	670	IIIb_slot	IIIb cassette (validated reference)	225	270	cassette	validated_reference_coordinate	native_exon_blocks_reconstructed
gorilla_gorilla_gorilla	IIIb	ENSGGOT00000059958	ENSGGOP00000051435	670	warning	signal peptide not annotated (no signal-peptide predictor)			warning	qc	architecture_supported_with_minor_flags
gorilla_gorilla_gorilla	IIIb	ENSGGOT00000059958	ENSGGOP00000051435	670	warning	only 2 Ig-like region(s) detected (FGFR2 expects ~3)			warning	qc	architecture_supported_with_minor_flags
gorilla_gorilla_gorilla	IIIb	ENSGGOT00000059958	ENSGGOP00000051435	670	warning	Ig1/Ig2/Ig3 numbering positional only (no CDD FGFR-specific Ig numbering)			warning	qc	architecture_supported_with_minor_flags
gorilla_gorilla_gorilla	IIIb	ENSGGOT00000059958	ENSGGOP00000051435	670	warning	cassette boundary precision: unknown_codon_phase			warning	qc	architecture_supported_with_minor_flags
gorilla_gorilla_gorilla	IIIb	ENSGGOT00000059958	ENSGGOP00000051435	670	warning	native coding-exon blocks reconstructed			warning	qc	architecture_supported_with_minor_flags
gorilla_gorilla_gorilla	IIIb	ENSGGOT00000059958	ENSGGOP00000051435	670	warning	cassette coordinate validated separately (reference cassette upstream of TM/kinase)			warning	qc	architecture_supported_with_minor_flags
gorilla_gorilla_gorilla	IIIc	XP_004050253.1	XP_004050253.1	723	ig_like_domain	Ig1	75	152	domain	interproscan	representative
gorilla_gorilla_gorilla	IIIc	XP_004050253.1	XP_004050253.1	723	ig_like_domain	Ig2	170	250	domain	interproscan	representative
gorilla_gorilla_gorilla	IIIc	XP_004050253.1	XP_004050253.1	723	transmembrane_pytmhmm	TM	278	300	domain	pyTMHMM	receptor_tm
gorilla_gorilla_gorilla	IIIc	XP_004050253.1	XP_004050253.1	723	transmembrane_pytmhmm	sig. anchor	14	36	domain	pyTMHMM	n_terminal_signal_anchor
gorilla_gorilla_gorilla	IIIc	XP_004050253.1	XP_004050253.1	723	kinase_domain	kinase	339	672	domain	interproscan	representative
gorilla_gorilla_gorilla	IIIc	XP_004050253.1	XP_004050253.1	723	other_domain	FGFR family fingerprint	48	718	domain	interproscan	family_level
gorilla_gorilla_gorilla	IIIc	XP_004050253.1	XP_004050253.1	723	coding_exon	exon 1 (CDS1)	1	55	exon	figure3C	coordinate_mapped
gorilla_gorilla_gorilla	IIIc	XP_004050253.1	XP_004050253.1	723	coding_exon	exon 2 (CDS2)	56	91	exon	figure3C	coordinate_mapped
gorilla_gorilla_gorilla	IIIc	XP_004050253.1	XP_004050253.1	723	coding_exon	exon 3 (CDS3)	91	137	exon	figure3C	coordinate_mapped
gorilla_gorilla_gorilla	IIIc	XP_004050253.1	XP_004050253.1	723	coding_exon	exon 4 (CDS4)	137	160	exon	figure3C	coordinate_mapped
gorilla_gorilla_gorilla	IIIc	XP_004050253.1	XP_004050253.1	723	coding_exon	exon 5 (CDS5)	161	201	exon	figure3C	coordinate_mapped
gorilla_gorilla_gorilla	IIIc	XP_004050253.1	XP_004050253.1	723	IIIc_slot	exon 6 (IIIc cassette)	202	265	cassette	figure3C	coordinate_mapped
gorilla_gorilla_gorilla	IIIc	XP_004050253.1	XP_004050253.1	723	coding_exon	exon 7 (CDS7)	265	302	exon	figure3C	coordinate_mapped
gorilla_gorilla_gorilla	IIIc	XP_004050253.1	XP_004050253.1	723	coding_exon	exon 8 (CDS8)	302	343	exon	figure3C	coordinate_mapped
gorilla_gorilla_gorilla	IIIc	XP_004050253.1	XP_004050253.1	723	coding_exon	exon 9 (CDS9)	343	398	exon	figure3C	coordinate_mapped
gorilla_gorilla_gorilla	IIIc	XP_004050253.1	XP_004050253.1	723	coding_exon	exon 10 (CDS10)	398	447	exon	figure3C	coordinate_mapped
gorilla_gorilla_gorilla	IIIc	XP_004050253.1	XP_004050253.1	723	coding_exon	exon 11 (CDS11)	448	511	exon	figure3C	coordinate_mapped
gorilla_gorilla_gorilla	IIIc	XP_004050253.1	XP_004050253.1	723	coding_exon	exon 12 (CDS12)	511	552	exon	figure3C	coordinate_mapped
gorilla_gorilla_gorilla	IIIc	XP_004050253.1	XP_004050253.1	723	coding_exon	exon 13 (CDS13)	553	609	exon	figure3C	coordinate_mapped
gorilla_gorilla_gorilla	IIIc	XP_004050253.1	XP_004050253.1	723	coding_exon	exon 14 (CDS14)	609	635	exon	figure3C	coordinate_mapped
gorilla_gorilla_gorilla	IIIc	XP_004050253.1	XP_004050253.1	723	coding_exon	exon 15 (CDS15)	635	671	exon	figure3C	coordinate_mapped
gorilla_gorilla_gorilla	IIIc	XP_004050253.1	XP_004050253.1	723	warning	signal region supported by N-terminal pyTMHMM anchor (no dedicated signal-peptide predictor)			warning	qc	architecture_supported_with_minor_flags
gorilla_gorilla_gorilla	IIIc	XP_004050253.1	XP_004050253.1	723	warning	only 2 Ig-like region(s) detected (FGFR2 expects ~3)			warning	qc	architecture_supported_with_minor_flags
gorilla_gorilla_gorilla	IIIc	XP_004050253.1	XP_004050253.1	723	warning	Ig1/Ig2/Ig3 numbering positional only (no CDD FGFR-specific Ig numbering)			warning	qc	architecture_supported_with_minor_flags
gorilla_gorilla_gorilla	IIIc	XP_004050253.1	XP_004050253.1	723	warning	cassette boundary precision: unknown_codon_phase			warning	qc	architecture_supported_with_minor_flags
homo_sapiens	IIIb	ENST00001142305	ENSP00000813085	822	ig_like_domain	Ig1	45	110	domain	interproscan	representative
homo_sapiens	IIIb	ENST00001142305	ENSP00000813085	822	ig_like_domain	Ig2	171	248	domain	interproscan	representative
homo_sapiens	IIIb	ENST00001142305	ENSP00000813085	822	ig_like_domain	Ig3	263	357	domain	interproscan	representative
homo_sapiens	IIIb	ENST00001142305	ENSP00000813085	822	transmembrane_pytmhmm	TM	375	397	domain	pyTMHMM	receptor_tm
homo_sapiens	IIIb	ENST00001142305	ENSP00000813085	822	kinase_domain	kinase	438	771	domain	interproscan	representative
homo_sapiens	IIIb	ENST00001142305	ENSP00000813085	822	other_domain	FGFR family fingerprint	8	817	domain	interproscan	family_level
homo_sapiens	IIIb	ENST00001142305	ENSP00000813085	822	coding_exon	exon 1 (CDS1)	1	55	exon	figure3C	coordinate_mapped
homo_sapiens	IIIb	ENST00001142305	ENSP00000813085	822	coding_exon	exon 2 (CDS2)	56	91	exon	figure3C	coordinate_mapped
homo_sapiens	IIIb	ENST00001142305	ENSP00000813085	822	coding_exon	exon 3 (CDS3)	91	137	exon	figure3C	coordinate_mapped
homo_sapiens	IIIb	ENST00001142305	ENSP00000813085	822	coding_exon	exon 4 (CDS4)	137	160	exon	figure3C	coordinate_mapped
homo_sapiens	IIIb	ENST00001142305	ENSP00000813085	822	coding_exon	exon 5 (CDS5)	161	201	exon	figure3C	coordinate_mapped
homo_sapiens	IIIb	ENST00001142305	ENSP00000813085	822	coding_exon	exon 6 (CDS6)	202	265	exon	figure3C	coordinate_mapped
homo_sapiens	IIIb	ENST00001142305	ENSP00000813085	822	coding_exon	exon 7 (CDS7)	265	302	exon	figure3C	coordinate_mapped
homo_sapiens	IIIb	ENST00001142305	ENSP00000813085	822	coding_exon	exon 8 (CDS8)	302	343	exon	figure3C	coordinate_mapped
homo_sapiens	IIIb	ENST00001142305	ENSP00000813085	822	IIIb_slot	exon 9 (IIIb cassette)	343	393	cassette	figure3C	coordinate_mapped
homo_sapiens	IIIb	ENST00001142305	ENSP00000813085	822	coding_exon	exon 10 (CDS10)	394	461	exon	figure3C	coordinate_mapped
homo_sapiens	IIIb	ENST00001142305	ENSP00000813085	822	coding_exon	exon 11 (CDS11)	461	509	exon	figure3C	coordinate_mapped
homo_sapiens	IIIb	ENST00001142305	ENSP00000813085	822	coding_exon	exon 12 (CDS12)	510	573	exon	figure3C	coordinate_mapped
homo_sapiens	IIIb	ENST00001142305	ENSP00000813085	822	coding_exon	exon 13 (CDS13)	573	614	exon	figure3C	coordinate_mapped
homo_sapiens	IIIb	ENST00001142305	ENSP00000813085	822	coding_exon	exon 14 (CDS14)	615	671	exon	figure3C	coordinate_mapped
homo_sapiens	IIIb	ENST00001142305	ENSP00000813085	822	coding_exon	exon 15 (CDS15)	671	697	exon	figure3C	coordinate_mapped
homo_sapiens	IIIb	ENST00001142305	ENSP00000813085	822	coding_exon	exon 16 (CDS16)	697	786	exon	figure3C	coordinate_mapped
homo_sapiens	IIIb	ENST00001142305	ENSP00000813085	822	coding_exon	exon 17 (CDS17)	786	822	exon	figure3C	coordinate_mapped
homo_sapiens	IIIb	ENST00001142305	ENSP00000813085	822	warning	signal peptide not annotated (no signal-peptide predictor)			warning	qc	architecture_supported_with_minor_flags
homo_sapiens	IIIb	ENST00001142305	ENSP00000813085	822	warning	Ig1/Ig2/Ig3 numbering positional only (no CDD FGFR-specific Ig numbering)			warning	qc	architecture_supported_with_minor_flags
homo_sapiens	IIIb	ENST00001142305	ENSP00000813085	822	warning	cassette boundary precision: unknown_codon_phase			warning	qc	architecture_supported_with_minor_flags
homo_sapiens	IIIc	ENST00000358487	ENSP00000351276	821	ig_like_domain	Ig1	45	110	domain	interproscan	representative
homo_sapiens	IIIc	ENST00000358487	ENSP00000351276	821	ig_like_domain	Ig2	171	248	domain	interproscan	representative
homo_sapiens	IIIc	ENST00000358487	ENSP00000351276	821	ig_like_domain	Ig3	266	346	domain	interproscan	representative
homo_sapiens	IIIc	ENST00000358487	ENSP00000351276	821	transmembrane_pytmhmm	TM	374	396	domain	pyTMHMM	receptor_tm
homo_sapiens	IIIc	ENST00000358487	ENSP00000351276	821	kinase_domain	kinase	437	770	domain	interproscan	representative
homo_sapiens	IIIc	ENST00000358487	ENSP00000351276	821	other_domain	FGFR family fingerprint	8	816	domain	interproscan	family_level
homo_sapiens	IIIc	ENST00000358487	ENSP00000351276	821	coding_exon	exon 1 (CDS1)	1	55	exon	figure3C	coordinate_mapped
homo_sapiens	IIIc	ENST00000358487	ENSP00000351276	821	coding_exon	exon 2 (CDS2)	56	91	exon	figure3C	coordinate_mapped
homo_sapiens	IIIc	ENST00000358487	ENSP00000351276	821	coding_exon	exon 3 (CDS3)	91	137	exon	figure3C	coordinate_mapped
homo_sapiens	IIIc	ENST00000358487	ENSP00000351276	821	coding_exon	exon 4 (CDS4)	137	160	exon	figure3C	coordinate_mapped
homo_sapiens	IIIc	ENST00000358487	ENSP00000351276	821	coding_exon	exon 5 (CDS5)	161	201	exon	figure3C	coordinate_mapped
homo_sapiens	IIIc	ENST00000358487	ENSP00000351276	821	coding_exon	exon 6 (CDS6)	202	265	exon	figure3C	coordinate_mapped
homo_sapiens	IIIc	ENST00000358487	ENSP00000351276	821	coding_exon	exon 7 (CDS7)	265	302	exon	figure3C	coordinate_mapped
homo_sapiens	IIIc	ENST00000358487	ENSP00000351276	821	IIIc_slot	exon 8 (IIIc cassette)	302	343	cassette	figure3C	coordinate_mapped
homo_sapiens	IIIc	ENST00000358487	ENSP00000351276	821	coding_exon	exon 9 (CDS9)	343	393	exon	figure3C	coordinate_mapped
homo_sapiens	IIIc	ENST00000358487	ENSP00000351276	821	coding_exon	exon 10 (CDS10)	394	461	exon	figure3C	coordinate_mapped
homo_sapiens	IIIc	ENST00000358487	ENSP00000351276	821	coding_exon	exon 11 (CDS11)	461	510	exon	figure3C	coordinate_mapped
homo_sapiens	IIIc	ENST00000358487	ENSP00000351276	821	coding_exon	exon 12 (CDS12)	511	574	exon	figure3C	coordinate_mapped
homo_sapiens	IIIc	ENST00000358487	ENSP00000351276	821	coding_exon	exon 13 (CDS13)	574	615	exon	figure3C	coordinate_mapped
homo_sapiens	IIIc	ENST00000358487	ENSP00000351276	821	coding_exon	exon 14 (CDS14)	616	672	exon	figure3C	coordinate_mapped
homo_sapiens	IIIc	ENST00000358487	ENSP00000351276	821	coding_exon	exon 15 (CDS15)	672	698	exon	figure3C	coordinate_mapped
homo_sapiens	IIIc	ENST00000358487	ENSP00000351276	821	coding_exon	exon 16 (CDS16)	698	787	exon	figure3C	coordinate_mapped
homo_sapiens	IIIc	ENST00000358487	ENSP00000351276	821	coding_exon	exon 17 (CDS17)	787	821	exon	figure3C	coordinate_mapped
homo_sapiens	IIIc	ENST00000358487	ENSP00000351276	821	warning	signal peptide not annotated (no signal-peptide predictor)			warning	qc	architecture_supported_with_minor_flags
homo_sapiens	IIIc	ENST00000358487	ENSP00000351276	821	warning	Ig1/Ig2/Ig3 numbering positional only (no CDD FGFR-specific Ig numbering)			warning	qc	architecture_supported_with_minor_flags
