species	assembly_accession	annotation_source	annotation_release_or_date	seqid	fgfr2_gene_id	fgfr2_transcript_id	fgfr2_protein_id	fgfr2_start	fgfr2_end	fgfr2_strand	neighbor_rank	neighbor_side	neighbor_gene_id	neighbor_symbol_raw	neighbor_start	neighbor_end	neighbor_strand	neighbor_biotype	neighbor_protein_id	neighbor_protein_sequence_available	distance_to_fgfr2	source_file	extraction_status	extraction_warning
felis_catus	GCF_018350175.1	NCBI RefSeq (datasets genomic.gff)	F.catus_Fca126_mat1.0	NC_058378.1	GeneID:101095198	XM_045040759.1;XM_045040760.1	XP_023096788.1	77438134	77547909	-	3	upstream	GeneID:101095440	NSMCE4A	77849160	77863806	-	protein_coding	XP_023096797.1	true	301251	external:NCBI/GCF_018350175.1/genomic.gff	neighborhood_extracted	
felis_catus	GCF_018350175.1	NCBI RefSeq (datasets genomic.gff)	F.catus_Fca126_mat1.0	NC_058378.1	GeneID:101095198	XM_045040759.1;XM_045040760.1	XP_023096788.1	77438134	77547909	-	4	upstream	GeneID:101090968	TACC2	77878066	78090781	+	protein_coding	XP_019669488.2	true	330157	external:NCBI/GCF_018350175.1/genomic.gff	neighborhood_extracted	
felis_catus	GCF_018350175.1	NCBI RefSeq (datasets genomic.gff)	F.catus_Fca126_mat1.0	NC_058378.1	GeneID:101095198	XM_045040759.1;XM_045040760.1	XP_023096788.1	77438134	77547909	-	5	upstream	GeneID:101095685	BTBD16	78099707	78146160	+	protein_coding	XP_044896711.1	true	551798	external:NCBI/GCF_018350175.1/genomic.gff	neighborhood_extracted	
felis_catus	GCF_018350175.1	NCBI RefSeq (datasets genomic.gff)	F.catus_Fca126_mat1.0	NC_058378.1	GeneID:101095198	XM_045040759.1;XM_045040760.1	XP_023096788.1	77438134	77547909	-	6	upstream	GeneID:123380778	LOC123380778	78177927	78187262	-	protein_coding	XP_044895920.1	true	630018	external:NCBI/GCF_018350175.1/genomic.gff	neighborhood_extracted	
felis_catus	GCF_018350175.1	NCBI RefSeq (datasets genomic.gff)	F.catus_Fca126_mat1.0	NC_058378.1	GeneID:101095198	XM_045040759.1;XM_045040760.1	XP_023096788.1	77438134	77547909	-	7	upstream	GeneID:101091404	PLEKHA1	78181119	78238694	+	protein_coding	XP_023096803.1	true	633210	external:NCBI/GCF_018350175.1/genomic.gff	neighborhood_extracted	
felis_catus	GCF_018350175.1	NCBI RefSeq (datasets genomic.gff)	F.catus_Fca126_mat1.0	NC_058378.1	GeneID:101095198	XM_045040759.1;XM_045040760.1	XP_023096788.1	77438134	77547909	-	8	upstream	GeneID:101095920	HTRA1	78261950	78313922	+	protein_coding	XP_023096805.1	true	714041	external:NCBI/GCF_018350175.1/genomic.gff	neighborhood_extracted	
felis_catus	GCF_018350175.1	NCBI RefSeq (datasets genomic.gff)	F.catus_Fca126_mat1.0	NC_058378.1	GeneID:101095198	XM_045040759.1;XM_045040760.1	XP_023096788.1	77438134	77547909	-	9	upstream	GeneID:111556932	DMBT1	78358625	78451874	+	protein_coding	XP_044896715.1	true	810716	external:NCBI/GCF_018350175.1/genomic.gff	neighborhood_extracted	
felis_catus	GCF_018350175.1	NCBI RefSeq (datasets genomic.gff)	F.catus_Fca126_mat1.0	NC_058378.1	GeneID:101095198	XM_045040759.1;XM_045040760.1	XP_023096788.1	77438134	77547909	-	10	upstream	GeneID:101096417	CD2H10orf120	78476962	78478678	-	protein_coding	XP_006938295.1	true	929053	external:NCBI/GCF_018350175.1/genomic.gff	neighborhood_extracted	
equus_caballus	GCF_041296265.1	NCBI RefSeq (datasets genomic.gff)	TB-T2T	NC_091684.1	GeneID:100033956	XM_014732943.3;XM_014732944.3	XP_070120224.1	12003476	12106520	+	1	downstream	GeneID:100065386	WDR11	12609358	12666782	-	protein_coding	XP_070115787.1	true	502838	external:NCBI/GCF_041296265.1/genomic.gff	neighborhood_extracted	
equus_caballus	GCF_041296265.1	NCBI RefSeq (datasets genomic.gff)	TB-T2T	NC_091684.1	GeneID:100033956	XM_014732943.3;XM_014732944.3	XP_070120224.1	12003476	12106520	+	2	downstream	GeneID:100065462	PLPP4	12862462	12988023	-	protein_coding	XP_023494022.1	true	755942	external:NCBI/GCF_041296265.1/genomic.gff	neighborhood_extracted	
equus_caballus	GCF_041296265.1	NCBI RefSeq (datasets genomic.gff)	TB-T2T	NC_091684.1	GeneID:100033956	XM_014732943.3;XM_014732944.3	XP_070120224.1	12003476	12106520	+	3	downstream	GeneID:100058564	SEC23IP	13420216	13463940	-	protein_coding	XP_014588757.3	true	1313696	external:NCBI/GCF_041296265.1/genomic.gff	neighborhood_extracted	
equus_caballus	GCF_041296265.1	NCBI RefSeq (datasets genomic.gff)	TB-T2T	NC_091684.1	GeneID:100033956	XM_014732943.3;XM_014732944.3	XP_070120224.1	12003476	12106520	+	4	downstream	GeneID:100065714	MCMBP	13477154	13521917	+	protein_coding	XP_023494090.1	true	1370634	external:NCBI/GCF_041296265.1/genomic.gff	neighborhood_extracted	
equus_caballus	GCF_041296265.1	NCBI RefSeq (datasets genomic.gff)	TB-T2T	NC_091684.1	GeneID:100033956	XM_014732943.3;XM_014732944.3	XP_070120224.1	12003476	12106520	+	5	downstream	GeneID:100065762	INPP5F	13522599	13607010	-	protein_coding	XP_070115936.1	true	1416079	external:NCBI/GCF_041296265.1/genomic.gff	neighborhood_extracted	
equus_caballus	GCF_041296265.1	NCBI RefSeq (datasets genomic.gff)	TB-T2T	NC_091684.1	GeneID:100033956	XM_014732943.3;XM_014732944.3	XP_070120224.1	12003476	12106520	+	6	downstream	GeneID:100065784	BAG3	13652037	13678712	-	protein_coding	XP_070116015.1	true	1545517	external:NCBI/GCF_041296265.1/genomic.gff	neighborhood_extracted	
equus_caballus	GCF_041296265.1	NCBI RefSeq (datasets genomic.gff)	TB-T2T	NC_091684.1	GeneID:100033956	XM_014732943.3;XM_014732944.3	XP_070120224.1	12003476	12106520	+	7	downstream	GeneID:100058604	TIAL1	13716463	13735389	+	protein_coding	XP_070115889.1	true	1609943	external:NCBI/GCF_041296265.1/genomic.gff	neighborhood_extracted	
equus_caballus	GCF_041296265.1	NCBI RefSeq (datasets genomic.gff)	TB-T2T	NC_091684.1	GeneID:100033956	XM_014732943.3;XM_014732944.3	XP_070120224.1	12003476	12106520	+	8	downstream	GeneID:100065864	RGS10	13758626	13794104	+	protein_coding	XP_023494173.1	true	1652106	external:NCBI/GCF_041296265.1/genomic.gff	neighborhood_extracted	
equus_caballus	GCF_041296265.1	NCBI RefSeq (datasets genomic.gff)	TB-T2T	NC_091684.1	GeneID:100033956	XM_014732943.3;XM_014732944.3	XP_070120224.1	12003476	12106520	+	9	downstream	GeneID:100065919	GRK5	13837882	14056307	-	protein_coding	XP_070116071.1	true	1731362	external:NCBI/GCF_041296265.1/genomic.gff	neighborhood_extracted	
equus_caballus	GCF_041296265.1	NCBI RefSeq (datasets genomic.gff)	TB-T2T	NC_091684.1	GeneID:100033956	XM_014732943.3;XM_014732944.3	XP_070120224.1	12003476	12106520	+	10	downstream	GeneID:106782043	LOC106782043	13945377	14055285	-	protein_coding	XP_014588575.2	true	1838857	external:NCBI/GCF_041296265.1/genomic.gff	neighborhood_extracted	
equus_caballus	GCF_041296265.1	NCBI RefSeq (datasets genomic.gff)	TB-T2T	NC_091684.1	GeneID:100033956	XM_014732943.3;XM_014732944.3	XP_070120224.1	12003476	12106520	+	1	upstream	GeneID:100064881	ATE1	11727334	11891128	+	protein_coding	XP_070115344.1	true	112348	external:NCBI/GCF_041296265.1/genomic.gff	neighborhood_extracted	
equus_caballus	GCF_041296265.1	NCBI RefSeq (datasets genomic.gff)	TB-T2T	NC_091684.1	GeneID:100033956	XM_014732943.3;XM_014732944.3	XP_070120224.1	12003476	12106520	+	2	upstream	GeneID:111772923	ATE1OS	11704399	11708950	-	protein_coding	XP_023493990.2	true	294526	external:NCBI/GCF_041296265.1/genomic.gff	neighborhood_extracted	
equus_caballus	GCF_041296265.1	NCBI RefSeq (datasets genomic.gff)	TB-T2T	NC_091684.1	GeneID:100033956	XM_014732943.3;XM_014732944.3	XP_070120224.1	12003476	12106520	+	3	upstream	GeneID:100064829	NSMCE4A	11686103	11701022	+	protein_coding	XP_023493985.2	true	302454	external:NCBI/GCF_041296265.1/genomic.gff	neighborhood_extracted	
equus_caballus	GCF_041296265.1	NCBI RefSeq (datasets genomic.gff)	TB-T2T	NC_091684.1	GeneID:100033956	XM_014732943.3;XM_014732944.3	XP_070120224.1	12003476	12106520	+	4	upstream	GeneID:100064696	TACC2	11453017	11663179	-	protein_coding	XP_070113872.1	true	340297	external:NCBI/GCF_041296265.1/genomic.gff	neighborhood_extracted	
equus_caballus	GCF_041296265.1	NCBI RefSeq (datasets genomic.gff)	TB-T2T	NC_091684.1	GeneID:100033956	XM_014732943.3;XM_014732944.3	XP_070120224.1	12003476	12106520	+	5	upstream	GeneID:100064634	BTBD16	11398903	11444557	-	protein_coding	XP_005602242.2	true	558919	external:NCBI/GCF_041296265.1/genomic.gff	neighborhood_extracted	
equus_caballus	GCF_041296265.1	NCBI RefSeq (datasets genomic.gff)	TB-T2T	NC_091684.1	GeneID:100033956	XM_014732943.3;XM_014732944.3	XP_070120224.1	12003476	12106520	+	6	upstream	GeneID:100058481	PLEKHA1	11309335	11362209	-	protein_coding	XP_070112694.1	true	641267	external:NCBI/GCF_041296265.1/genomic.gff	neighborhood_extracted	
equus_caballus	GCF_041296265.1	NCBI RefSeq (datasets genomic.gff)	TB-T2T	NC_091684.1	GeneID:100033956	XM_014732943.3;XM_014732944.3	XP_070120224.1	12003476	12106520	+	7	upstream	GeneID:100064570	HTRA1	11232821	11284590	-	protein_coding	XP_023493776.2	true	718886	external:NCBI/GCF_041296265.1/genomic.gff	neighborhood_extracted	
equus_caballus	GCF_041296265.1	NCBI RefSeq (datasets genomic.gff)	TB-T2T	NC_091684.1	GeneID:100033956	XM_014732943.3;XM_014732944.3	XP_070120224.1	12003476	12106520	+	8	upstream	GeneID:111772887	DMBT1	11140756	11195942	-	protein_coding	XP_070132219.1	true	807534	external:NCBI/GCF_041296265.1/genomic.gff	neighborhood_extracted	
equus_caballus	GCF_041296265.1	NCBI RefSeq (datasets genomic.gff)	TB-T2T	NC_091684.1	GeneID:100033956	XM_014732943.3;XM_014732944.3	XP_070120224.1	12003476	12106520	+	9	upstream	GeneID:111772889	LOC111772889	11085491	11109053	+	protein_coding	XP_070084202.1	true	894423	external:NCBI/GCF_041296265.1/genomic.gff	neighborhood_extracted	
equus_caballus	GCF_041296265.1	NCBI RefSeq (datasets genomic.gff)	TB-T2T	NC_091684.1	GeneID:100033956	XM_014732943.3;XM_014732944.3	XP_070120224.1	12003476	12106520	+	10	upstream	GeneID:102149178	SPADH	11025001	11031577	-	protein_coding	XP_023493755.2	true	971899	external:NCBI/GCF_041296265.1/genomic.gff	neighborhood_extracted	
sus_scrofa	GCF_000003025.6	NCBI RefSeq (datasets genomic.gff)	Sscrofa_HxYL_maternal_Yorkshire_Landrace_v2.0	NC_010456.5	GeneID:396762	XM_084993068.1;XM_084993071.1	NP_001093394.1	131183095	131285001	-	1	downstream	GeneID:100156416	WDR11	130618924	130674536	+	protein_coding	XP_001924391.2	true	508559	external:NCBI/GCF_000003025.6/genomic.gff	neighborhood_extracted	
sus_scrofa	GCF_000003025.6	NCBI RefSeq (datasets genomic.gff)	Sscrofa_HxYL_maternal_Yorkshire_Landrace_v2.0	NC_010456.5	GeneID:396762	XM_084993068.1;XM_084993071.1	NP_001093394.1	131183095	131285001	-	2	downstream	GeneID:100152806	PLPP4	130277217	130424632	+	protein_coding	XP_001924214.1	true	758463	external:NCBI/GCF_000003025.6/genomic.gff	neighborhood_extracted	
sus_scrofa	GCF_000003025.6	NCBI RefSeq (datasets genomic.gff)	Sscrofa_HxYL_maternal_Yorkshire_Landrace_v2.0	NC_010456.5	GeneID:396762	XM_084993068.1;XM_084993071.1	NP_001093394.1	131183095	131285001	-	3	downstream	GeneID:100157013	SEC23IP	129758279	129810642	+	protein_coding	XP_020929123.1	true	1372453	external:NCBI/GCF_000003025.6/genomic.gff	neighborhood_extracted	
sus_scrofa	GCF_000003025.6	NCBI RefSeq (datasets genomic.gff)	Sscrofa_HxYL_maternal_Yorkshire_Landrace_v2.0	NC_010456.5	GeneID:396762	XM_084993068.1;XM_084993071.1	NP_001093394.1	131183095	131285001	-	4	downstream	GeneID:100155791	MCMBP	129669147	129742285	-	protein_coding	XP_005671557.1	true	1440810	external:NCBI/GCF_000003025.6/genomic.gff	neighborhood_extracted	
sus_scrofa	GCF_000003025.6	NCBI RefSeq (datasets genomic.gff)	Sscrofa_HxYL_maternal_Yorkshire_Landrace_v2.0	NC_010456.5	GeneID:396762	XM_084993068.1;XM_084993071.1	NP_001093394.1	131183095	131285001	-	5	downstream	GeneID:100144587	INPP5F	129577594	129671541	+	protein_coding	XP_005671564.1	true	1511554	external:NCBI/GCF_000003025.6/genomic.gff	neighborhood_extracted	
sus_scrofa	GCF_000003025.6	NCBI RefSeq (datasets genomic.gff)	Sscrofa_HxYL_maternal_Yorkshire_Landrace_v2.0	NC_010456.5	GeneID:396762	XM_084993068.1;XM_084993071.1	NP_001093394.1	131183095	131285001	-	6	downstream	GeneID:100156989	BAG3	129510240	129533998	+	protein_coding	XP_020929117.1	true	1649097	external:NCBI/GCF_000003025.6/genomic.gff	neighborhood_extracted	
sus_scrofa	GCF_000003025.6	NCBI RefSeq (datasets genomic.gff)	Sscrofa_HxYL_maternal_Yorkshire_Landrace_v2.0	NC_010456.5	GeneID:396762	XM_084993068.1;XM_084993071.1	NP_001093394.1	131183095	131285001	-	7	downstream	GeneID:100158186	TIAL1	129441209	129467150	-	protein_coding	XP_003133244.1	true	1715945	external:NCBI/GCF_000003025.6/genomic.gff	neighborhood_extracted	
sus_scrofa	GCF_000003025.6	NCBI RefSeq (datasets genomic.gff)	Sscrofa_HxYL_maternal_Yorkshire_Landrace_v2.0	NC_010456.5	GeneID:396762	XM_084993068.1;XM_084993071.1	NP_001093394.1	131183095	131285001	-	8	downstream	GeneID:100152559	RGS10	129386717	129424150	-	protein_coding	XP_001927451.2	true	1758945	external:NCBI/GCF_000003025.6/genomic.gff	neighborhood_extracted	
sus_scrofa	GCF_000003025.6	NCBI RefSeq (datasets genomic.gff)	Sscrofa_HxYL_maternal_Yorkshire_Landrace_v2.0	NC_010456.5	GeneID:396762	XM_084993068.1;XM_084993071.1	NP_001093394.1	131183095	131285001	-	9	downstream	GeneID:100152937	GRK5	129113933	129351135	+	protein_coding	XP_001928619.1	true	1831960	external:NCBI/GCF_000003025.6/genomic.gff	neighborhood_extracted	
sus_scrofa	GCF_000003025.6	NCBI RefSeq (datasets genomic.gff)	Sscrofa_HxYL_maternal_Yorkshire_Landrace_v2.0	NC_010456.5	GeneID:396762	XM_084993068.1;XM_084993071.1	NP_001093394.1	131183095	131285001	-	10	downstream	GeneID:100154143	PRDX3	129079050	129090790	-	protein_coding	NP_001231460.1	true	2092305	external:NCBI/GCF_000003025.6/genomic.gff	neighborhood_extracted	
sus_scrofa	GCF_000003025.6	NCBI RefSeq (datasets genomic.gff)	Sscrofa_HxYL_maternal_Yorkshire_Landrace_v2.0	NC_010456.5	GeneID:396762	XM_084993068.1;XM_084993071.1	NP_001093394.1	131183095	131285001	-	1	upstream	GeneID:100512816	ATE1	131382019	131580443	-	protein_coding	XP_020929225.1	true	97018	external:NCBI/GCF_000003025.6/genomic.gff	neighborhood_extracted	
sus_scrofa	GCF_000003025.6	NCBI RefSeq (datasets genomic.gff)	Sscrofa_HxYL_maternal_Yorkshire_Landrace_v2.0	NC_010456.5	GeneID:396762	XM_084993068.1;XM_084993071.1	NP_001093394.1	131183095	131285001	-	2	upstream	GeneID:100153999	NSMCE4A	131592624	131609221	-	protein_coding	XP_001925740.1	true	307623	external:NCBI/GCF_000003025.6/genomic.gff	neighborhood_extracted	
sus_scrofa	GCF_000003025.6	NCBI RefSeq (datasets genomic.gff)	Sscrofa_HxYL_maternal_Yorkshire_Landrace_v2.0	NC_010456.5	GeneID:396762	XM_084993068.1;XM_084993071.1	NP_001093394.1	131183095	131285001	-	3	upstream	GeneID:100152804	TACC2	131770023	131849820	+	protein_coding	NP_001245281.1	true	485022	external:NCBI/GCF_000003025.6/genomic.gff	neighborhood_extracted	
sus_scrofa	GCF_000003025.6	NCBI RefSeq (datasets genomic.gff)	Sscrofa_HxYL_maternal_Yorkshire_Landrace_v2.0	NC_010456.5	GeneID:396762	XM_084993068.1;XM_084993071.1	NP_001093394.1	131183095	131285001	-	4	upstream	GeneID:100737536	BTBD16	131864394	131920317	+	protein_coding	XP_020929375.1	true	579393	external:NCBI/GCF_000003025.6/genomic.gff	neighborhood_extracted	
sus_scrofa	GCF_000003025.6	NCBI RefSeq (datasets genomic.gff)	Sscrofa_HxYL_maternal_Yorkshire_Landrace_v2.0	NC_010456.5	GeneID:396762	XM_084993068.1;XM_084993071.1	NP_001093394.1	131183095	131285001	-	5	upstream	GeneID:100157647	PLEKHA1	131960932	132016664	+	protein_coding	XP_005654207.1	true	675931	external:NCBI/GCF_000003025.6/genomic.gff	neighborhood_extracted	
sus_scrofa	GCF_000003025.6	NCBI RefSeq (datasets genomic.gff)	Sscrofa_HxYL_maternal_Yorkshire_Landrace_v2.0	NC_010456.5	GeneID:396762	XM_084993068.1;XM_084993071.1	NP_001093394.1	131183095	131285001	-	6	upstream	GeneID:100515628	HTRA1	132043044	132103590	+	protein_coding	XP_003133256.3	true	758043	external:NCBI/GCF_000003025.6/genomic.gff	neighborhood_extracted	
sus_scrofa	GCF_000003025.6	NCBI RefSeq (datasets genomic.gff)	Sscrofa_HxYL_maternal_Yorkshire_Landrace_v2.0	NC_010456.5	GeneID:396762	XM_084993068.1;XM_084993071.1	NP_001093394.1	131183095	131285001	-	7	upstream	GeneID:751862	DMBT1	132154346	132231274	+	protein_coding	NP_001041653.1	true	869345	external:NCBI/GCF_000003025.6/genomic.gff	neighborhood_extracted	
sus_scrofa	GCF_000003025.6	NCBI RefSeq (datasets genomic.gff)	Sscrofa_HxYL_maternal_Yorkshire_Landrace_v2.0	NC_010456.5	GeneID:396762	XM_084993068.1;XM_084993071.1	NP_001093394.1	131183095	131285001	-	8	upstream	GeneID:396783	AWN	132240887	132248034	+	protein_coding	XP_020929241.1	true	955886	external:NCBI/GCF_000003025.6/genomic.gff	neighborhood_extracted	
sus_scrofa	GCF_000003025.6	NCBI RefSeq (datasets genomic.gff)	Sscrofa_HxYL_maternal_Yorkshire_Landrace_v2.0	NC_010456.5	GeneID:396762	XM_084993068.1;XM_084993071.1	NP_001093394.1	131183095	131285001	-	9	upstream	GeneID:396829	AQN-1	132258948	132266059	+	protein_coding	XP_005655871.1	true	973947	external:NCBI/GCF_000003025.6/genomic.gff	neighborhood_extracted	
sus_scrofa	GCF_000003025.6	NCBI RefSeq (datasets genomic.gff)	Sscrofa_HxYL_maternal_Yorkshire_Landrace_v2.0	NC_010456.5	GeneID:396762	XM_084993068.1;XM_084993071.1	NP_001093394.1	131183095	131285001	-	10	upstream	GeneID:396817	PSP-II	132274265	132281728	+	protein_coding	NP_999001.1	true	989264	external:NCBI/GCF_000003025.6/genomic.gff	neighborhood_extracted	
bos_taurus	GCF_002263795.3	NCBI RefSeq (datasets genomic.gff)	ARS-UCD2.0	NC_037353.1	GeneID:404193	XM_059881740.1;XM_059881741.1	NP_001192239.1	41450677	41557736	-	1	downstream	GeneID:525169	WDR11	40839360	40898562	+	protein_coding	XP_024841408.1	true	552115	external:NCBI/GCF_002263795.3/genomic.gff	neighborhood_extracted	
bos_taurus	GCF_002263795.3	NCBI RefSeq (datasets genomic.gff)	ARS-UCD2.0	NC_037353.1	GeneID:404193	XM_059881740.1;XM_059881741.1	NP_001192239.1	41450677	41557736	-	2	downstream	GeneID:529067	PLPP4	40509729	40656785	+	protein_coding	NP_001193479.1	true	793892	external:NCBI/GCF_002263795.3/genomic.gff	neighborhood_extracted	
bos_taurus	GCF_002263795.3	NCBI RefSeq (datasets genomic.gff)	ARS-UCD2.0	NC_037353.1	GeneID:404193	XM_059881740.1;XM_059881741.1	NP_001192239.1	41450677	41557736	-	3	downstream	GeneID:508557	SEC23IP	40001663	40041185	+	protein_coding	XP_005225831.1	true	1409492	external:NCBI/GCF_002263795.3/genomic.gff	neighborhood_extracted	
bos_taurus	GCF_002263795.3	NCBI RefSeq (datasets genomic.gff)	ARS-UCD2.0	NC_037353.1	GeneID:404193	XM_059881740.1;XM_059881741.1	NP_001192239.1	41450677	41557736	-	4	downstream	GeneID:514863	MCMBP	39946832	39986271	-	protein_coding	XP_005225838.1	true	1464406	external:NCBI/GCF_002263795.3/genomic.gff	neighborhood_extracted	
bos_taurus	GCF_002263795.3	NCBI RefSeq (datasets genomic.gff)	ARS-UCD2.0	NC_037353.1	GeneID:404193	XM_059881740.1;XM_059881741.1	NP_001192239.1	41450677	41557736	-	5	downstream	GeneID:539889	INPP5F	39852076	39946249	+	protein_coding	XP_024841730.1	true	1504428	external:NCBI/GCF_002263795.3/genomic.gff	neighborhood_extracted	
bos_taurus	GCF_002263795.3	NCBI RefSeq (datasets genomic.gff)	ARS-UCD2.0	NC_037353.1	GeneID:404193	XM_059881740.1;XM_059881741.1	NP_001192239.1	41450677	41557736	-	6	downstream	GeneID:782633	BAG3	39775458	39798895	+	protein_coding	NP_001075940.1	true	1651782	external:NCBI/GCF_002263795.3/genomic.gff	neighborhood_extracted	
bos_taurus	GCF_002263795.3	NCBI RefSeq (datasets genomic.gff)	ARS-UCD2.0	NC_037353.1	GeneID:404193	XM_059881740.1;XM_059881741.1	NP_001192239.1	41450677	41557736	-	7	downstream	GeneID:614540	TIAL1	39695823	39717667	-	protein_coding	XP_005225844.1	true	1733010	external:NCBI/GCF_002263795.3/genomic.gff	neighborhood_extracted	
bos_taurus	GCF_002263795.3	NCBI RefSeq (datasets genomic.gff)	ARS-UCD2.0	NC_037353.1	GeneID:404193	XM_059881740.1;XM_059881741.1	NP_001192239.1	41450677	41557736	-	8	downstream	GeneID:614550	RGS10	39633166	39674155	-	protein_coding	XP_005225848.3	true	1776522	external:NCBI/GCF_002263795.3/genomic.gff	neighborhood_extracted	
bos_taurus	GCF_002263795.3	NCBI RefSeq (datasets genomic.gff)	ARS-UCD2.0	NC_037353.1	GeneID:404193	XM_059881740.1;XM_059881741.1	NP_001192239.1	41450677	41557736	-	9	downstream	GeneID:281801	GRK5	39360272	39588332	+	protein_coding	NP_776756.1	true	1862345	external:NCBI/GCF_002263795.3/genomic.gff	neighborhood_extracted	
bos_taurus	GCF_002263795.3	NCBI RefSeq (datasets genomic.gff)	ARS-UCD2.0	NC_037353.1	GeneID:404193	XM_059881740.1;XM_059881741.1	NP_001192239.1	41450677	41557736	-	10	downstream	GeneID:281998	PRDX3	39330338	39339692	-	protein_coding	NP_776857.1	true	2110985	external:NCBI/GCF_002263795.3/genomic.gff	neighborhood_extracted	
bos_taurus	GCF_002263795.3	NCBI RefSeq (datasets genomic.gff)	ARS-UCD2.0	NC_037353.1	GeneID:404193	XM_059881740.1;XM_059881741.1	NP_001192239.1	41450677	41557736	-	1	upstream	GeneID:534601	ATE1	41665369	41826293	-	protein_coding	XP_005225873.1	true	107633	external:NCBI/GCF_002263795.3/genomic.gff	neighborhood_extracted	
bos_taurus	GCF_002263795.3	NCBI RefSeq (datasets genomic.gff)	ARS-UCD2.0	NC_037353.1	GeneID:404193	XM_059881740.1;XM_059881741.1	NP_001192239.1	41450677	41557736	-	2	upstream	GeneID:101907255	ATE1OS	41825860	41835823	+	protein_coding	XP_059738070.1	true	268124	external:NCBI/GCF_002263795.3/genomic.gff	neighborhood_extracted	
bos_taurus	GCF_002263795.3	NCBI RefSeq (datasets genomic.gff)	ARS-UCD2.0	NC_037353.1	GeneID:404193	XM_059881740.1;XM_059881741.1	NP_001192239.1	41450677	41557736	-	3	upstream	GeneID:527312	NSMCE4A	41841677	41855439	-	protein_coding	NP_001033767.1	true	283941	external:NCBI/GCF_002263795.3/genomic.gff	neighborhood_extracted	
