species	isoform	final_isoform_label	transcript_id	protein_id	protein_length	boundary_type	boundary_label	boundary_aa	nearest_domain_label	nearest_domain_class	nearest_domain_start_aa	nearest_domain_end_aa	nearest_domain_boundary_type	distance_to_nearest_domain_boundary	boundary_class	architecture_qc_status	exon_block_display_status	source_coordinate_status	notes
equus_caballus	IIIc	IIIc	XM_014732944.3	XP_014588430.1	886	coding_exon_end	exon 6 (CDS6)	319	Ig2	Ig-like	240	317	end	2	aligned_to_domain_boundary	architecture_supported_with_minor_flags	minor_length_clamped	clamp_to_protein_length_with_minor_flag	coding-exon boundary (context)
equus_caballus	IIIc	IIIc	XM_014732944.3	XP_014588430.1	886	coding_exon_start	exon 7 (CDS7)	319	Ig2	Ig-like	240	317	end	2	aligned_to_domain_boundary	architecture_supported_with_minor_flags	minor_length_clamped	clamp_to_protein_length_with_minor_flag	coding-exon boundary (context)
equus_caballus	IIIc	IIIc	XM_014732944.3	XP_014588430.1	886	coding_exon_end	exon 7 (CDS7)	382	Ig3	Ig-like	335	415	end	33	within_domain	architecture_supported_with_minor_flags	minor_length_clamped	clamp_to_protein_length_with_minor_flag	coding-exon boundary (context)
equus_caballus	IIIc	IIIc	XM_014732944.3	XP_014588430.1	886	coding_exon_start	exon 9 (CDS9)	432	TM	TM	443	465	start	11	near_domain_boundary	architecture_supported_with_minor_flags	minor_length_clamped	clamp_to_protein_length_with_minor_flag	coding-exon boundary (context)
equus_caballus	IIIc	IIIc	XM_014732944.3	XP_014588430.1	886	coding_exon_end	exon 9 (CDS9)	499	kinase	kinase	506	839	start	7	near_domain_boundary	architecture_supported_with_minor_flags	minor_length_clamped	clamp_to_protein_length_with_minor_flag	coding-exon boundary (context)
equus_caballus	IIIc	IIIc	XM_014732944.3	XP_014588430.1	886	coding_exon_start	exon 10 (CDS10)	500	kinase	kinase	506	839	start	6	near_domain_boundary	architecture_supported_with_minor_flags	minor_length_clamped	clamp_to_protein_length_with_minor_flag	coding-exon boundary (context)
equus_caballus	IIIc	IIIc	XM_014732944.3	XP_014588430.1	886	coding_exon_end	exon 10 (CDS10)	550	kinase	kinase	506	839	start	44	within_domain	architecture_supported_with_minor_flags	minor_length_clamped	clamp_to_protein_length_with_minor_flag	coding-exon boundary (context)
equus_caballus	IIIc	IIIc	XM_014732944.3	XP_014588430.1	886	coding_exon_start	exon 11 (CDS11)	550	kinase	kinase	506	839	start	44	within_domain	architecture_supported_with_minor_flags	minor_length_clamped	clamp_to_protein_length_with_minor_flag	coding-exon boundary (context)
equus_caballus	IIIc	IIIc	XM_014732944.3	XP_014588430.1	886	coding_exon_end	exon 11 (CDS11)	591	kinase	kinase	506	839	start	85	within_domain	architecture_supported_with_minor_flags	minor_length_clamped	clamp_to_protein_length_with_minor_flag	coding-exon boundary (context)
equus_caballus	IIIc	IIIc	XM_014732944.3	XP_014588430.1	886	coding_exon_start	exon 12 (CDS12)	591	kinase	kinase	506	839	start	85	within_domain	architecture_supported_with_minor_flags	minor_length_clamped	clamp_to_protein_length_with_minor_flag	coding-exon boundary (context)
equus_caballus	IIIc	IIIc	XM_014732944.3	XP_014588430.1	886	coding_exon_end	exon 12 (CDS12)	628	kinase	kinase	506	839	start	122	within_domain	architecture_supported_with_minor_flags	minor_length_clamped	clamp_to_protein_length_with_minor_flag	coding-exon boundary (context)
equus_caballus	IIIc	IIIc	XM_014732944.3	XP_014588430.1	886	coding_exon_start	exon 13 (CDS13)	628	kinase	kinase	506	839	start	122	within_domain	architecture_supported_with_minor_flags	minor_length_clamped	clamp_to_protein_length_with_minor_flag	coding-exon boundary (context)
equus_caballus	IIIc	IIIc	XM_014732944.3	XP_014588430.1	886	coding_exon_end	exon 13 (CDS13)	691	kinase	kinase	506	839	end	148	within_domain	architecture_supported_with_minor_flags	minor_length_clamped	clamp_to_protein_length_with_minor_flag	coding-exon boundary (context)
equus_caballus	IIIc	IIIc	XM_014732944.3	XP_014588430.1	886	coding_exon_start	exon 14 (CDS14)	692	kinase	kinase	506	839	end	147	within_domain	architecture_supported_with_minor_flags	minor_length_clamped	clamp_to_protein_length_with_minor_flag	coding-exon boundary (context)
equus_caballus	IIIc	IIIc	XM_014732944.3	XP_014588430.1	886	coding_exon_end	exon 14 (CDS14)	732	kinase	kinase	506	839	end	107	within_domain	architecture_supported_with_minor_flags	minor_length_clamped	clamp_to_protein_length_with_minor_flag	coding-exon boundary (context)
equus_caballus	IIIc	IIIc	XM_014732944.3	XP_014588430.1	886	coding_exon_start	exon 15 (CDS15)	733	kinase	kinase	506	839	end	106	within_domain	architecture_supported_with_minor_flags	minor_length_clamped	clamp_to_protein_length_with_minor_flag	coding-exon boundary (context)
equus_caballus	IIIc	IIIc	XM_014732944.3	XP_014588430.1	886	coding_exon_end	exon 15 (CDS15)	756	kinase	kinase	506	839	end	83	within_domain	architecture_supported_with_minor_flags	minor_length_clamped	clamp_to_protein_length_with_minor_flag	coding-exon boundary (context)
equus_caballus	IIIc	IIIc	XM_014732944.3	XP_014588430.1	886	coding_exon_start	exon 16 (CDS16)	756	kinase	kinase	506	839	end	83	within_domain	architecture_supported_with_minor_flags	minor_length_clamped	clamp_to_protein_length_with_minor_flag	coding-exon boundary (context)
equus_caballus	IIIc	IIIc	XM_014732944.3	XP_014588430.1	886	coding_exon_end	exon 16 (CDS16)	802	kinase	kinase	506	839	end	37	within_domain	architecture_supported_with_minor_flags	minor_length_clamped	clamp_to_protein_length_with_minor_flag	coding-exon boundary (context)
equus_caballus	IIIc	IIIc	XM_014732944.3	XP_014588430.1	886	coding_exon_start	exon 17 (CDS17)	802	kinase	kinase	506	839	end	37	within_domain	architecture_supported_with_minor_flags	minor_length_clamped	clamp_to_protein_length_with_minor_flag	coding-exon boundary (context)
equus_caballus	IIIc	IIIc	XM_014732944.3	XP_014588430.1	886	coding_exon_end	exon 17 (CDS17)	837	kinase	kinase	506	839	end	2	aligned_to_domain_boundary	architecture_supported_with_minor_flags	minor_length_clamped	clamp_to_protein_length_with_minor_flag	coding-exon boundary (context)
equus_caballus	IIIc	IIIc	XM_014732944.3	XP_014588430.1	886	coding_exon_start	exon 18 (CDS18)	838	kinase	kinase	506	839	end	1	aligned_to_domain_boundary	architecture_supported_with_minor_flags	minor_length_clamped	clamp_to_protein_length_with_minor_flag	coding-exon boundary (context)
equus_caballus	IIIc	IIIc	XM_014732944.3	XP_014588430.1	886	coding_exon_end	exon 18 (CDS18)	886	kinase	kinase	506	839	end	47	between_domains	architecture_supported_with_minor_flags	minor_length_clamped	clamp_to_protein_length_with_minor_flag	coding-exon boundary (context)
felis_catus	IIIb	IIIb	XM_045040759.1	XP_044896694.1	841	cassette_start	exon 7 (IIIb cassette)	333	Ig3	Ig-like	282	376	end	43	within_domain	architecture_supported	figure3C_native	keep	cassette boundary (primary thesis metric)
felis_catus	IIIb	IIIb	XM_045040759.1	XP_044896694.1	841	cassette_end	exon 7 (IIIb cassette)	381	Ig3	Ig-like	282	376	end	5	near_domain_boundary	architecture_supported	figure3C_native	keep	cassette boundary (primary thesis metric)
felis_catus	IIIb	IIIb	XM_045040759.1	XP_044896694.1	841	coding_exon_start	exon 1 (CDS1)	1	Ig1	Ig-like	65	129	start	64	between_domains	architecture_supported	figure3C_native	keep	coding-exon boundary (context)
felis_catus	IIIb	IIIb	XM_045040759.1	XP_044896694.1	841	coding_exon_end	exon 1 (CDS1)	57	Ig1	Ig-like	65	129	start	8	near_domain_boundary	architecture_supported	figure3C_native	keep	coding-exon boundary (context)
felis_catus	IIIb	IIIb	XM_045040759.1	XP_044896694.1	841	coding_exon_start	exon 2 (CDS2)	57	Ig1	Ig-like	65	129	start	8	near_domain_boundary	architecture_supported	figure3C_native	keep	coding-exon boundary (context)
felis_catus	IIIb	IIIb	XM_045040759.1	XP_044896694.1	841	coding_exon_end	exon 2 (CDS2)	146	Ig1	Ig-like	65	129	end	17	between_domains	architecture_supported	figure3C_native	keep	coding-exon boundary (context)
felis_catus	IIIb	IIIb	XM_045040759.1	XP_044896694.1	841	coding_exon_start	exon 3 (CDS3)	146	Ig1	Ig-like	65	129	end	17	between_domains	architecture_supported	figure3C_native	keep	coding-exon boundary (context)
felis_catus	IIIb	IIIb	XM_045040759.1	XP_044896694.1	841	coding_exon_end	exon 3 (CDS3)	171	Ig2	Ig-like	190	267	start	19	between_domains	architecture_supported	figure3C_native	keep	coding-exon boundary (context)
felis_catus	IIIb	IIIb	XM_045040759.1	XP_044896694.1	841	coding_exon_start	exon 4 (CDS4)	171	Ig2	Ig-like	190	267	start	19	between_domains	architecture_supported	figure3C_native	keep	coding-exon boundary (context)
felis_catus	IIIb	IIIb	XM_045040759.1	XP_044896694.1	841	coding_exon_end	exon 4 (CDS4)	227	Ig2	Ig-like	190	267	start	37	within_domain	architecture_supported	figure3C_native	keep	coding-exon boundary (context)
felis_catus	IIIb	IIIb	XM_045040759.1	XP_044896694.1	841	coding_exon_start	exon 5 (CDS5)	228	Ig2	Ig-like	190	267	start	38	within_domain	architecture_supported	figure3C_native	keep	coding-exon boundary (context)
felis_catus	IIIb	IIIb	XM_045040759.1	XP_044896694.1	841	coding_exon_end	exon 5 (CDS5)	269	Ig2	Ig-like	190	267	end	2	aligned_to_domain_boundary	architecture_supported	figure3C_native	keep	coding-exon boundary (context)
felis_catus	IIIb	IIIb	XM_045040759.1	XP_044896694.1	841	coding_exon_start	exon 6 (CDS6)	269	Ig2	Ig-like	190	267	end	2	aligned_to_domain_boundary	architecture_supported	figure3C_native	keep	coding-exon boundary (context)
felis_catus	IIIb	IIIb	XM_045040759.1	XP_044896694.1	841	coding_exon_end	exon 6 (CDS6)	332	Ig3	Ig-like	282	376	end	44	within_domain	architecture_supported	figure3C_native	keep	coding-exon boundary (context)
felis_catus	IIIb	IIIb	XM_045040759.1	XP_044896694.1	841	coding_exon_start	exon 8 (CDS8)	381	Ig3	Ig-like	282	376	end	5	near_domain_boundary	architecture_supported	figure3C_native	keep	coding-exon boundary (context)
felis_catus	IIIb	IIIb	XM_045040759.1	XP_044896694.1	841	coding_exon_end	exon 8 (CDS8)	448	kinase	kinase	457	790	start	9	near_domain_boundary	architecture_supported	figure3C_native	keep	coding-exon boundary (context)
felis_catus	IIIb	IIIb	XM_045040759.1	XP_044896694.1	841	coding_exon_start	exon 9 (CDS9)	449	kinase	kinase	457	790	start	8	near_domain_boundary	architecture_supported	figure3C_native	keep	coding-exon boundary (context)
felis_catus	IIIb	IIIb	XM_045040759.1	XP_044896694.1	841	coding_exon_end	exon 9 (CDS9)	499	kinase	kinase	457	790	start	42	within_domain	architecture_supported	figure3C_native	keep	coding-exon boundary (context)
felis_catus	IIIb	IIIb	XM_045040759.1	XP_044896694.1	841	coding_exon_start	exon 10 (CDS10)	499	kinase	kinase	457	790	start	42	within_domain	architecture_supported	figure3C_native	keep	coding-exon boundary (context)
felis_catus	IIIb	IIIb	XM_045040759.1	XP_044896694.1	841	coding_exon_end	exon 10 (CDS10)	540	kinase	kinase	457	790	start	83	within_domain	architecture_supported	figure3C_native	keep	coding-exon boundary (context)
felis_catus	IIIb	IIIb	XM_045040759.1	XP_044896694.1	841	coding_exon_start	exon 11 (CDS11)	540	kinase	kinase	457	790	start	83	within_domain	architecture_supported	figure3C_native	keep	coding-exon boundary (context)
felis_catus	IIIb	IIIb	XM_045040759.1	XP_044896694.1	841	coding_exon_end	exon 11 (CDS11)	577	kinase	kinase	457	790	start	120	within_domain	architecture_supported	figure3C_native	keep	coding-exon boundary (context)
felis_catus	IIIb	IIIb	XM_045040759.1	XP_044896694.1	841	coding_exon_start	exon 12 (CDS12)	577	kinase	kinase	457	790	start	120	within_domain	architecture_supported	figure3C_native	keep	coding-exon boundary (context)
felis_catus	IIIb	IIIb	XM_045040759.1	XP_044896694.1	841	coding_exon_end	exon 12 (CDS12)	640	kinase	kinase	457	790	end	150	within_domain	architecture_supported	figure3C_native	keep	coding-exon boundary (context)
felis_catus	IIIb	IIIb	XM_045040759.1	XP_044896694.1	841	coding_exon_start	exon 13 (CDS13)	641	kinase	kinase	457	790	end	149	within_domain	architecture_supported	figure3C_native	keep	coding-exon boundary (context)
felis_catus	IIIb	IIIb	XM_045040759.1	XP_044896694.1	841	coding_exon_end	exon 13 (CDS13)	681	kinase	kinase	457	790	end	109	within_domain	architecture_supported	figure3C_native	keep	coding-exon boundary (context)
felis_catus	IIIb	IIIb	XM_045040759.1	XP_044896694.1	841	coding_exon_start	exon 14 (CDS14)	682	kinase	kinase	457	790	end	108	within_domain	architecture_supported	figure3C_native	keep	coding-exon boundary (context)
felis_catus	IIIb	IIIb	XM_045040759.1	XP_044896694.1	841	coding_exon_end	exon 14 (CDS14)	705	kinase	kinase	457	790	end	85	within_domain	architecture_supported	figure3C_native	keep	coding-exon boundary (context)
felis_catus	IIIb	IIIb	XM_045040759.1	XP_044896694.1	841	coding_exon_start	exon 15 (CDS15)	705	kinase	kinase	457	790	end	85	within_domain	architecture_supported	figure3C_native	keep	coding-exon boundary (context)
felis_catus	IIIb	IIIb	XM_045040759.1	XP_044896694.1	841	coding_exon_end	exon 15 (CDS15)	751	kinase	kinase	457	790	end	39	within_domain	architecture_supported	figure3C_native	keep	coding-exon boundary (context)
felis_catus	IIIb	IIIb	XM_045040759.1	XP_044896694.1	841	coding_exon_start	exon 16 (CDS16)	751	kinase	kinase	457	790	end	39	within_domain	architecture_supported	figure3C_native	keep	coding-exon boundary (context)
felis_catus	IIIb	IIIb	XM_045040759.1	XP_044896694.1	841	coding_exon_end	exon 16 (CDS16)	786	kinase	kinase	457	790	end	4	near_domain_boundary	architecture_supported	figure3C_native	keep	coding-exon boundary (context)
felis_catus	IIIb	IIIb	XM_045040759.1	XP_044896694.1	841	coding_exon_start	exon 17 (CDS17)	787	kinase	kinase	457	790	end	3	aligned_to_domain_boundary	architecture_supported	figure3C_native	keep	coding-exon boundary (context)
felis_catus	IIIb	IIIb	XM_045040759.1	XP_044896694.1	841	coding_exon_end	exon 17 (CDS17)	841	kinase	kinase	457	790	end	51	between_domains	architecture_supported	figure3C_native	keep	coding-exon boundary (context)
felis_catus	IIIc	IIIc	XM_045040760.1	XP_044896695.1	840	cassette_start	exon 7 (IIIc cassette)	333	Ig3	Ig-like	285	365	end	32	within_domain	architecture_supported	minor_length_clamped	clamp_to_protein_length_with_minor_flag	cassette boundary (primary thesis metric)
felis_catus	IIIc	IIIc	XM_045040760.1	XP_044896695.1	840	cassette_end	exon 7 (IIIc cassette)	382	TM	TM	393	415	start	11	near_domain_boundary	architecture_supported	minor_length_clamped	clamp_to_protein_length_with_minor_flag	cassette boundary (primary thesis metric)
felis_catus	IIIc	IIIc	XM_045040760.1	XP_044896695.1	840	coding_exon_start	exon 1 (CDS1)	1	Ig1	Ig-like	65	129	start	64	between_domains	architecture_supported	minor_length_clamped	clamp_to_protein_length_with_minor_flag	coding-exon boundary (context)
felis_catus	IIIc	IIIc	XM_045040760.1	XP_044896695.1	840	coding_exon_end	exon 1 (CDS1)	57	Ig1	Ig-like	65	129	start	8	near_domain_boundary	architecture_supported	minor_length_clamped	clamp_to_protein_length_with_minor_flag	coding-exon boundary (context)
felis_catus	IIIc	IIIc	XM_045040760.1	XP_044896695.1	840	coding_exon_start	exon 2 (CDS2)	57	Ig1	Ig-like	65	129	start	8	near_domain_boundary	architecture_supported	minor_length_clamped	clamp_to_protein_length_with_minor_flag	coding-exon boundary (context)
felis_catus	IIIc	IIIc	XM_045040760.1	XP_044896695.1	840	coding_exon_end	exon 2 (CDS2)	146	Ig1	Ig-like	65	129	end	17	between_domains	architecture_supported	minor_length_clamped	clamp_to_protein_length_with_minor_flag	coding-exon boundary (context)
felis_catus	IIIc	IIIc	XM_045040760.1	XP_044896695.1	840	coding_exon_start	exon 3 (CDS3)	146	Ig1	Ig-like	65	129	end	17	between_domains	architecture_supported	minor_length_clamped	clamp_to_protein_length_with_minor_flag	coding-exon boundary (context)
felis_catus	IIIc	IIIc	XM_045040760.1	XP_044896695.1	840	coding_exon_end	exon 3 (CDS3)	171	Ig2	Ig-like	190	267	start	19	between_domains	architecture_supported	minor_length_clamped	clamp_to_protein_length_with_minor_flag	coding-exon boundary (context)
felis_catus	IIIc	IIIc	XM_045040760.1	XP_044896695.1	840	coding_exon_start	exon 4 (CDS4)	171	Ig2	Ig-like	190	267	start	19	between_domains	architecture_supported	minor_length_clamped	clamp_to_protein_length_with_minor_flag	coding-exon boundary (context)
felis_catus	IIIc	IIIc	XM_045040760.1	XP_044896695.1	840	coding_exon_end	exon 4 (CDS4)	227	Ig2	Ig-like	190	267	start	37	within_domain	architecture_supported	minor_length_clamped	clamp_to_protein_length_with_minor_flag	coding-exon boundary (context)
felis_catus	IIIc	IIIc	XM_045040760.1	XP_044896695.1	840	coding_exon_start	exon 5 (CDS5)	228	Ig2	Ig-like	190	267	start	38	within_domain	architecture_supported	minor_length_clamped	clamp_to_protein_length_with_minor_flag	coding-exon boundary (context)
felis_catus	IIIc	IIIc	XM_045040760.1	XP_044896695.1	840	coding_exon_end	exon 5 (CDS5)	269	Ig2	Ig-like	190	267	end	2	aligned_to_domain_boundary	architecture_supported	minor_length_clamped	clamp_to_protein_length_with_minor_flag	coding-exon boundary (context)
felis_catus	IIIc	IIIc	XM_045040760.1	XP_044896695.1	840	coding_exon_start	exon 6 (CDS6)	269	Ig2	Ig-like	190	267	end	2	aligned_to_domain_boundary	architecture_supported	minor_length_clamped	clamp_to_protein_length_with_minor_flag	coding-exon boundary (context)
felis_catus	IIIc	IIIc	XM_045040760.1	XP_044896695.1	840	coding_exon_end	exon 6 (CDS6)	332	Ig3	Ig-like	285	365	end	33	within_domain	architecture_supported	minor_length_clamped	clamp_to_protein_length_with_minor_flag	coding-exon boundary (context)
felis_catus	IIIc	IIIc	XM_045040760.1	XP_044896695.1	840	coding_exon_start	exon 8 (CDS8)	382	TM	TM	393	415	start	11	near_domain_boundary	architecture_supported	minor_length_clamped	clamp_to_protein_length_with_minor_flag	coding-exon boundary (context)
felis_catus	IIIc	IIIc	XM_045040760.1	XP_044896695.1	840	coding_exon_end	exon 8 (CDS8)	449	kinase	kinase	456	789	start	7	near_domain_boundary	architecture_supported	minor_length_clamped	clamp_to_protein_length_with_minor_flag	coding-exon boundary (context)
felis_catus	IIIc	IIIc	XM_045040760.1	XP_044896695.1	840	coding_exon_start	exon 9 (CDS9)	450	kinase	kinase	456	789	start	6	near_domain_boundary	architecture_supported	minor_length_clamped	clamp_to_protein_length_with_minor_flag	coding-exon boundary (context)
felis_catus	IIIc	IIIc	XM_045040760.1	XP_044896695.1	840	coding_exon_end	exon 9 (CDS9)	500	kinase	kinase	456	789	start	44	within_domain	architecture_supported	minor_length_clamped	clamp_to_protein_length_with_minor_flag	coding-exon boundary (context)
